老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20240914,8542,7.1,5.5,4.2,2.9,5.056,0.310
20240913,7747,7.1,2.6,4.1,2.2,5.006,0.307
20240911,5729,7.1,1.8,4.1,2.0,4.403,0.328
20240908,6596,7.1,1.7,4.5,1.9,4.015,0.329
20240907,5951,7.0,2.4,4.3,1.7,5.405,0.283
20240903,5458,7.1,2.5,4.8,2.3,5.980,0.297
20240901,6337,7.2,1.9,4.2,3.1,6.127,0.234
20240831,6029,7.2,1.3,4.2,3.0,5.519,0.214
20240828,5509,7.0,1.5,4.6,2.5,4.906,0.173
20240825,6008,6.6,1.0,4.3,1.5,5.795,0.550
20240823,5770,6.9,2.3,4.5,2.3,6.001,0.321
20240820,7991,7.0,3.3,4.7,2.4,3.948,0.233
20240819,7765,7.00,4.4,5.1,2.4,3.616,0.340
20240818,8144,7.00,2.6,5.2,2.4,4.183,0.399
20240817,7877,7.1,3.0,5.3,2.5,4.141,0.286
20240815,6919,7.0,5.7,5.6,2.8,5.319,0.248
20240812,6544,6.9,2.8,5.7,2.6,6.608,0.222
20240811,8483,7.0,2.8,5.6,2.6,5.749,0.210
20240810,8091,7.0,4.4,5.6,2.6,5.749,0.210
20240808,7973,7.0,5.6,5.5,2.5,5.908,0.177
20240805,7954,6.9,3.1,5.6,2.5,6.355,0.191
20240804,8466,6.9,2.9,5.6,2.5,5.458,0.178
20240803,8222,6.8,3.7,5.6,2.5,6.046,0.175
20240802,7898,6.9,2.8,5.4,2.5,6.156,0.229
20240729,8053,7.2,2.5,5.4,2.7,6.729,0.162
20240728,8553,6.9,5.9,5..4,2.6,5.994,0.163
20240727,6724,6.9,3.9,5.4,2.5,5.078,0.147
20240721,6568,6.2,3.7,6.4,3.4,5.048,0.155
20240720,6279,6.2,5.7,5.7,3.,4.486,0.172
20240716,6408,6.6,3.6,5.3,2.9,4.601,0.139
20240714,7159,6.2,3.6,5.7,2.7,5.557,0.134
20240713,5888,6.2,3.6,5.8,2.7,4.640,0.123
20240712,5849,6.2,3.3,5.7,2.7,4.081,0.156
20240707,6504,6.8,4.1,7.8,2.8,6.189,0.3711
20240706,6078,6.9,4.2,7.4,2.7,5.212,0.358
20240704,6069,6.8,2.7,6.5,2.6,6.666,0.324
20240702,7883,6.9,2.3,15.5,2.7,6.392,0.388
20240701,6588,6.9,2.6,15.5,2.7,7.602,0.303
20240630,7742,6.8,3.3,13.5,2.6,7.451,0.297
20240629,6822,6.8,3.3,15.5,2.5,6.749,0.287
20240624,6489,6.9,4.8,7.7,2.6,5.040,0.274
20240623,6547,6.9,4.3,7.1,2.5,5.207,0.251
20240622,6268,7.0,4.5,6.7,2.5,4.875,0.249
20240617,7240,6.9,2.6,6.7,2.5,4.561,0.216
20240616,7106,7.0,2.4,6.2,2.5,3.399,0.338
20240615,7425,7.0,2.1,5.8,2.5,3.494,0.222
20240614,7231,6.9,2.6,5.6,2.6,4.729,0.203
20240613,7099,6.9,2.5,5.8,2.6,4.973,0.228
20240612,7033,6.9,1.6,6.0,2.7,4.077,0.212
20240611,6242,6.8,2.9,6.4,2.7,4.331,0.387
20240610,6187,6.8,2.4,6.5,2.6,4.427,0.382
20240609,6187,6.8,2.3,6.0,2.4,7.543,0.286
20240608,6686,6.9,3.8,4.8,2.6,4.655,0.343
20240607,6867,6.9,4.7,5.0,2.6,4.763,0.339
20240606,7025,6.9,3.0,4.8,2.6,5.297,0.327
20240605,7040,6.9,3.3,5.8,2.5,5.540,0.327
20240603,7020,6.9,4.4,6.7,2.7,5.386,0.328
20240602,7434,6.9,3.9,6.9,2.9,6.503,0.316
20240601,70780,6.9,3.3,6.9,2.9,5.565,0.317
20240528,6752,6.9,3.9,7.6,3.1,4.430,0.283
20240527,6808,6.8,3.3,7.5,3.2,6.648,0.293
20240526,7297,6.8,3.7,7.5,3.2,6.648,0.293
20240525,7025,6.8,4.1,7.5,3.0,5.603,0.250
20240523,6968,6.8,3.9,7.4,3.1,5.657,0.214
20240521,6919,6.8,3.5,7.9,3.2,6.382,0.195
20240519,7282,6.8,3.7,7.1,3.1,6.596,0.174
20240518,7183,6.7,3.1,7.4,3.2,6.596,0.165
20240517,6726,6.7,3.7,7.3,3.2,6.727,0.164
20240515,6939,6.8,4.0,7.5,3.5,6.193,0.148
20240512,6144,6.7,4.2,8.1,3.4,7.029,0.123
20240511,6801,6.8,2.5,7.7,3.5,4.805,0.122
20240510,6886,6.9,4.1,7.5,3.5,6.242,0.136
20240509,7032,6.9,3.5,7.8,3.4,6.073,0.130
20240508,6374,6.9,4.4,6.7,3.4,6.264,0.134
20240507,6273,6.7,4.0,6.7,5.0,2.811,0.193
20240506,8120,6.8,3.3,7.1,4.6,2.882,0.204
20240505,7010,6.7,4.2,6.8,5.0,4.348,0.162
20240504,7116,6.7,3.7,6.6,4.5,3.9,0.179
20240503,6860,6.8,1.8,6.3,4.8,3.752,0.144
20240502,6727,6.7,3.6,7.5,2.9,5.038,0.293
20240501,6951,6.7,2.3,6.9,2.9,4.169,0.288
20240430,6173,6.7,4.2,7.0,3.2,4.075,0.301
20240429,6994,6.7,3.7,7.3,3.4,5.887,0.295
20240428,7138,6.7,1.8,6.7,3.1,5.529,0.281
20240427,7162,6.7,3.6,6.3,3.2,4.937,0.270
20240426,6737,6.7,2.3,5.1,3.2,5.219,0.284
20240425,6976,6.7,2.2,5.0,3.3,5.597,0.281
20240424,6427,6.7,2.2,4.9,3.1,5.797,0.276
20240423,6774,6.6,3.3,5.8,2.1,6.217,0.283
20240422,6345,6.6,4.0,7.1,2.2,6.105,0.254
20240421,6363,6.6,3.8,5.8,2.1,5.564,0.268
20240420,6793,6.6,4.2,7.5,2.2,5.982,0.252
20240419,7231,6.7,2.8,7.3,2.4,7.778,0.267
20240418,6920,6.7,3.8,6.3,2.7,6.425,0.269
20240417,6291,6.7,4.9,6.4,2.7,5.610,0.275
20240416,6131,6.9,4.9,6.6,3.2,6.482,0.299
20240415,6405,6.8,4.8,7.0,3.1,7.364,0.280
20240414,7201,6.7,4.4,7.6,3.3,6.103,0.284
20240413,6992,6.7,4.5,7.0,3.2,5.555,0.281
20240412,6718,6.5,4.5,7.0,3.6,6.365,0.263
20240411,6557,6.7,4.9,7.6,3.7,7.968,0.256
20240410,6630,6.7,4.8,7.0,2.9,6.922,0.249
20240409,6635,6.6,4.4,8.2,3.5,5.398,0.242
20240408,6723,6.6,3.3,8.5,3.6,7.070,0.232
20240407,7374,6.9,4.5,7.7,3.5,6.557,0.204
20240406,6985,6.9,4.7,7.3,3.4,4.331,0.193
20240405,7184,6.8,3.0,7.8,3.2,3.904,0.159
20240404,7091,6.8,4.7,8.1,6.0,4.206,0.247
20240403,7513,6.7,4.5,6.6,3.4,5.754,0.175
20240402,6841,6.7,4.3,9.2,3.0,6.505,0.209
20240401,6138,6.6,4.2,7.4,2.9,7.869,0.188
20240331,6017,6.6,5.4,6.2,2.7,7.807,.182
20240330,6096,6.6,5.4,5.3,2.4,5.613,0.159
20240329,6471,6.6,4.2,6.5,2.6,6.609,0.142
20240328,7335,6.8,5.0,7.2,2.5,4.144,0.148
20240327,6610,6.7,6.2,6.9,2.9,4.926,0.173
20240326,6884,6.8,5.3,10.6,3.2,4.153,0.205
20240325,6452,6.7,5.8,10.2,2.9,6.772,0.179
20240324,6818,6.7,6.6,10.3,2.8,6.801,0.161
20240323,6875,6.7,6.1,9.4,2.7,6.833,0.140
20240322,6440,6.7,6.2,9.4,3.0,6.265,0.183
20240321,6339,6.7,5.5,9.3,3.0,5.633,0.186
20240320,6394,6.7,5.7,8.7,2.9,5.721,0.168
20240319,6362,6.7,6.0,9.3,2.8,6.653,0.178
20240318,6588,6.6,6.4,9.5,2.9,6.936,0.165
20240317,6819,6.7,7.0,9.3,3.0,6.156,0.143
20240316,6729,6.6,7.1,8.8,3.0,6.706,0.145
20240315,6519,6.6,7.6,8.9,3.1,5.969,0.118
20240314,6316,6.6,5.8,8.9,3.0,5.125,0.098
20240313,6307,6.6,5.3,8.7,2.9,5.534,0.087
20240312,6431,6.7,5.8,8.6,3.1,4.657,0.268
20240311,6506,6.6,6.9,8.4,3.1,6.631,0.264
20240310,6764,6.7,6.1,8.7,3.0,6.136,0.255
20240309,6692,6.7,2.0,8.5,2.9,5.431,0.252
20240308,6337,6.7,6.0,8.7,2.9,5.829,0.236
20240307,6489,6.7,5.0,8.1,2.8,5.983,0.232
20240306,6583,6.6,5.2,8.4,2.6,6.719,0.218
20240305,6816,6.7,4.7,7.7,2.5,6.507,0.240
20240304,6515,6.7,4.4,8.2,2.3,7.616,0.230
20240303,6725,6.6,4.5,8.0,2.2,7.964,0.221
20240302,6465,6.7,5.3,8.1,2.2,7.798,0.232
20240301,6575,6.6,4.5,7.9,2.2,7.740,0.226
20240229,6456,6.7,4.1,7.9,2.3,6.747,0.214
20240228,6169,6.6,2.4,9.5,2.2,7.220,0.206
20240227,6100,6.6,4.9,8.4,2.4,7.899,0.234
20240226,5825,6.86,4.0,7.1,3.8,8.362,0.193
20240225,5866,6.5,4.0,7.0,2.2,7.952,0.221
20240224,5774,6.6,4.2,6.7,2.0,6.769,0.220
20240223,5334,6.6,3.7,7.8,1.9,5.639,0.227
20240222,5542,6.6,3.8,7.2,2.0,6.028,0.222
20240221,5577,6.6,4.3,7.2,2.1,4.800,0.218
20240220,5538,6.6,4.0,12.1,2.7,6.953,0.192
20240219,7940,6.6,4.2,12.7,2.9,9.542,0.194
20240218,6612,6.5,3.9,12.0,2.6,8.813,0.203
20240217,6500,6.6,4.3,10.6,2.5,7.021,0.201
20240216,6339,6.5,4.3,10.1,2.5,7.142,0.217
20240215,6136,6.6,3.5,14.8,2.6,7.430,0.198
20240214,6340,6.6,3.6,14.6,2.6,8.500,0.192
20240213,6329,6.3,3.9,9.3,2.8,9.262,0.205
20240212,6814,6.4,4.4,9.3,2.6,10.115,0.207
20240211,6380,6.5,4.6,9.1,2.3,10.525,0.208
20240210,6121,6.4,4.5,8.9,2.3,8.657,0.195
20240209,6892,6.2,3.1,8.1,1.9,8.313,0.169
20240208,6678,6.5,3.8,7.0,5.6,9.9,0.089
20240207,6599,6.6,5.9,10.0,2.4,8.700,0.222
20240206,6602,6.6,8.0,6.7,2.6,8.398,0.236
20240205,7556,6.5,7.4,6.8,2.5,9.218,0.220
20240204,6837,6.5,2.9,5.1,2.1,9.021,0.218
20240203,6578,6.5,3.8,5.0,2.0,9.507,0.213
20240202,6234,6.5,3.8,4.8,1.9,8.319,0.184
20240201,62130,6.5,2.7,4.8,2.0,7.903,0.169
20240131,6155,6.4,3.4,5.0,2.1,9.828,0.164
20240130,6228,6.6,3.6,6.6,2.2,10.822,0.181
20240129,6185,6.6,7.5,6.9,2.5,12.222,0.180
20240128,6605,6.6,4.9,5.2,2.5,9.816,0.178
20240127,6734,6.5,5.0,7.3,2.5,8.141,0.174
20240126,6094,6.7,5.9,6.8,2.5,9.057,0.172
20240125,6650,6.6,3.4,6.8,2.7,7.557,0.175
20240124,7056,6.6,3.9,6.2,2.7,5.899,0.171
20240123,6173,6.5,3.6,5.8,2.5,2.301,0.200
20240122,5879,6.5,4.3,7.0,3.6,6.461,0.209
20240121,6075,6.5,4.6,6.0,2.7,2.685,0.171
20240120,5807,6.5,4.3,6.0,2.7,3.299,0.186
20240119,5717,6.4,4.1,7.1,3.2,3.610,0.194
20240118,5851,6.5,3.2,7.6,3.9,3.470,0.206
20240117,5994,6.5,2.0,6.7,3.3,3.161,0.185
20240116,5996,6.5,2.0,6.8,3.3,2.191,0.219
20240115,6314,6.5,1.7,6.9,3.3,4.744,0.197
20240114,6646,6.4,5.0,6.7,3.4,5.139,0.194
20240113,6600,6.5,5.5,6.6,3.1,4.003,0.204
20240112,6134,6.4,4.0,7.0,3.0,3.986,0.177
20240111,6016,6.3,4.5,6.8,2.9,4.980,0.173
20240110,6093,6.4,3.6,7.0,2.8,13.164,0.174
20240109,5932,6.5,7.4,7.2,3.0,7.959,0.209
20240108,6212,6.5,4.5,6.9,2.6,7.386,0.198
20240107,6373,6.6,7.7,7.4,2.6,6.120,0.198
20240106,6369,6.6,5.8,7.5,2.4,6.590,0.198
20240105,6220,6.4,2.7,7.5,2.5,5.713,0.177
20240104,6273,6.5,2.4,6.2,2.4,6.198,0.174
20240103,6160,6.4,1.8,7.3,2.3,7.017,0.159
20240102,6221,6.7,2.6,7.5,2.7,9.054,0.182
20240101,6464,6.4,2.2,6.9,2.5,7.729,0.168
20231231,6398,6.4,2.3,6.9,2.4,8.167,0.149
20231230,6,648,6.4,2.0,6.8,2.4,6.822,0.149
20231229,6,268,6.7,2.0,7.0,2.6,7.017,0.143
20231228,6192,6.4,2.2,7.2,2.5,6.873,0.134
20231227,6402,6.4,2.5,7.4,2.5,6.318,0.124
20231226,6180,6.4,1.9,8.0,2.7,11.644,0.172
20231225,6690,6.4,2.5,8.1,2.7,9.753,0.163
20231224,6373,6.3,2.8,7.5,2.6,8.464,0.189
20231223,6561,6.4,1.9,6.7,2.6,5.765,0.158
20231222,6233,6.4,2.0,6.6,2.5,9.403,0.165
20231220,6144,6.5,2.8,6.8,2.1,5.7334,0.139
20231219,6227,6.5,2.1,6.9,2.1,6.165,0.149
20231218,6483,6.5,2.8,5.9,2.1,6.558,0.147
20231217,6,110,6.5,1.9,5.4,1.7,5.923,0.142
20231216,6,632,6.5,0.5,6.7,1.6,4.320,0.110
20231215,7,028,6.5,2.4,6.8,1.4,3.001,0.132
20231214,6622,6.6,1.6,6.5,1.5,3.073,0.143
20231213,6150,6.6,1.6,6.3,1.5,3.953,0.137
20231212,6,173,6.5,2.2,6.8,1.7,3.873,0.146
20231211,6736,6.5,2.2,7.0,1.8,5.669,0.139
20231210,6,341,6.5,2.5,6.4,1.6,5.363,0.133
20231209,6,580,6.5,1.7,6.1,1.7,5.342,0.120
20231208,6,135,6.5,2.0,6.1,1.7,5.776,0.137
20231207,6386,6.5,2.5,6.3,1.7,5.136,0.124
20231206,6264,6.5,1.7,6.3,1.6,5.381,0.120
20231205,6109,6.4,2.0,7.0,1.8,6.240,0.192
20231204,6507,6.3,2.8,6.7,1.8,7.488,0.180
20231203,6669,6.3,2.6,6.6,1.6,6.925,0.176
20231202,6325,6.3,2.1,6.5,1.5,6.124,0.179
20231201,6329,6.30,1.7,6.5,1.5,7.189,0.188
20231130,6093,6.3,1.3,6.4,1.4,6.075,0.178
20231129,6121,6.3,1.3,6.6,1.4,5.482,0.186
20231128,6161,6.2,1.4,6.9,1.5,5.402,0.184
20231127,6454,6.1,0.8,6.5,1.4,6.089,0.168
20231126,6425,6.2,1.9,6.7,1.5,5.862,0.184
20231125,6287,6.3,1.5,6.7,1.4,5.409,0.193
20231124,6319,6.3,1.9,6.8,1.4,5.924,0.182
20231123,6358,6.3,1.4,7.3,1.5,5.357,0.177
20231122,6231,6.3,1.6,6.9,1.4,5.504,0.155
20231121,6279,6.3,1.3,6.1,1.3,5.683,0.140
20231120,6310,6.4,4.9,6.2,1.3,6.349,0.129
20231119,6766,6.4,1.5,6.0,1.3,5.868,0.137
20231118,6603,6.4,1.6,5.7,1.3,4.957,0.128
20231116,6289,6.4,0.8,5.7,1.2,5.199,0.100
20231115,6422,6.4,0.8,6.0,1.3,5.169,0.091
20231114,6529,6.4,1.1,5.8,1.3,4.739,0.097
20231113,6278,6.5,1.0,5.6,1.3,7.286,0.167
20231112,6560,6.6,1.4,5.1,1.2,6.063,0.175
20231111,6443,6.6,0.9,5.1,1.1,5.740,0.169
20231110,6318,6.5,1.3,5.8,1.1,4.198,0.153
20231109,6514,6.5,1.0,5.6,1.1,4.426,0.143
20231108,6318,6.5,0.7,5.5,1.1,4.851,0.158
20231107,6198,6.6,1.5,5.7,1.0,4.001,0.162
20231106,6402,6.5,1.0,6.1,1.1,5.519,0.155
20231105,6369,6.6,2.3,6.1,1.1,4.933,0.162
20231104,6519,6.5,2.7,6.1,1.2,4.772,0.154
20231103,6320,6.5,1.5,5.4,1.3,3.675,0.150
20231102,6192,6.5,1.3,5.5,1.3,4.055,0.151
20231101,6142,6.4,1.4,6.9,2.4,8.167,0.149
20231031,6130,6.6,1.5,6.1,1.5,5.127,0.203
20231030,6369,6.5,1.7,6.1,1.5,6.736,0.199
20231029,6839,6.5,2.0,5.6,1.3,5.627,0.168
20231028,6494,6.5,2.4,5.9,1.3,5.536,0.162
20231027,6299,6.6,1.9,5.5,1.3,5.628,0.145
20231026,6155,6.6,1.6,6.1,1.3,4.262,0.136
20231025,6819,6.6,1.2,5.8,1.2,5.401,0.137
20231024,6181,6.6,1.6,5.7,1.4,5.520,0.133
20231023,6464,6.5,1.3,5.9,1.3,6.580,0.131
20231022,6623,6.6,2.7,5.7,1.3,5.654,0.136
20231021,6513,6.6,3.0,5.4,1.2,5.437,0.138
20231020,6273,6.6,2.2,5.6,1.3,5.793,0.158
20231019,6263,6.6,2.1,5.5,1.2,5.549,0.148
20231018,6437,6.6,2.1,5.7,1.2,4.905,0.146
20231017,6349,7.4,1.7,6.1,1.3,5.673,0.167
20231016,6262,7.4,1.9,6.3,1.3,6.609,0.180
20231015,6180,7.4,0.5,8.5,1.3,6.608,0.159
20231014,6249,7.4,0.4,5.8,1.4,5.291,0.149
20231013,6187,7.4,0.6,5.8,1.4,5.706,0.157
20231012,6478,7.4,0.6,6.1,1.5,5.902,0.155
20231011,6175,7.4,0.8,5.7,1.4,5.082,0.152
20231010,6740,7.2,1.8,6.2,1.3,4.187,0.266
20231009,6803,7.2,1.9,6.3,1.3,4.012,0.268
20231008,6253,7.3,2.6,6.1,1.3,1.238,0.284
20231007,6694,7.3,0.8,6.2,1.3,4.291,0.271
20231006,6554,7.2,2.6,6.2,1.6,6.156,0.256
20231005,6462,6.6,2.4,6.0,1.5,4.201,0.251
20231004,6747,7.2,2.5,6.3,1.5,5.597,0.224
20231003,6755,7.2,3.2,6.2,1.3,2.769,0.218
20231002,6683,7.4,4.5,6.5,1.6,1.651,0.240
20231001,6956,7.2,4.1,6.3,1.6,7.383,0.224
20230930,6443,7.2,4.4,5.7,1.4,6.576,0.241
20230929,6231,7.3,2.3,5.9,1.4,5.216,0.221
20230928,7574,7.3,1.3,7.1,1.6,4.975,0.223
20230927,6891,7.4,2.0,5.8,1.5,2.280,0.210
20230926,6762,7.3,1.8,5.8,1.6,5.429,0.229
20230925,6865,7.3,5.3,5.8,1.6,5.236,0.225
20230924,7161,7.5,4.9,5.5,1.6,2.736,0.215
20230923,7192,7.4,1.0,5.8,1.6,4.588,0.198
20230922,7385,7.4,5.4,4.4,1.7,4.733,0.206
20230921,6294,7.3,4.2,4.3,1.6,4.586,0.204
20230920,6822,7.4,4.1,4.3,1.7,2.650,0.217
20230919,6069,7.4,4.8,5.7,1.7,3.000,0.231
20230918,6878,7.4,4.1,5.7,1.7,0.700,0.206
20230917,9131,7.3,5.2,6.1,2.3,4.023,0.211
20230916,7579,7.1,1.5,5.9,1.5,4.653,0.193
20230915,5768,7.1,2.7,5.9,1.4,6.792,0.195
20230914,5684,7.2,5.5,6.4,1.6,3.823,0.209
20230913,5967,7.2,2.7,6.3,1.5,4.187,0.196
20230912,5647,7.2,2.0,6.8,1.6,4.122,0.219
20230911,5938,7.3,1.6,6.5,1.7,4.305,0.214
20230910,5678,7.3,4.2,6.2,1.2,3.582,0.194
20230909,5956,7.3,4.1,6.1,1.2,2.998,0.196
20230908,5764,7.3,5.0,6.3,1.5,3.445,0.161
20230907,5473,7.3,3.5,6.3,1.5,3.445,0.161
20230906,5972,7.3,3.4,6.5,1.5,3.311,0.172
20230905,6149,7.2,4.6,6.2,1.3,6.021,0.136
20230904,6361,7.2,1.6,6.2,1.2,5.150,0.120
20230903,6955,7.3,3.4,5.9,1.4,5.945,0.131
20230902,7145,7.2,2.1,5.5,1.1,3.341,0.111
20230901,8424,7.2,2.1,6.3,1.5,5.539,0.128
20230831,6045,7.1,1.3,5.4,1.1,2.919,0.105
20230830,5738,7.1,1.9,4.9,1.1,2.710,0.105
20230829,6101,7.1,1.7,4.9,1.6,2.548,0.117
20230828,5696,7.1,1.1,4.9,1.3,2.632,0.116
20230827,6125,7.1,0.9,4.7,1.4,2.578,0.116
20230826,6034,7.2,0.9,4.6,1.4,2.530,0.136
20230825,6533,7.3,1.8,4.4,1.6,1.872,0.134
20230824,7840,7.2,4.2,5.4,1.7,3.543,0.125
20230823,6583,7.2,2.1,5.2,1.3,3.528,0.126
20230822,6,949,7.2,3.5,7.1,1.7,3.898,0.116
20230821,6,379,7.2,2.1,7.4,1.5,3.421,0.130
20230820,5925,7.2,0.8,7.3,1.3,3.326,0.113
20230819,5981,7.2,1.2,7.0,1.3,2.882,0.104
20230818,6715,7.2,1.4,6.9,1.5,3.971,0.100
20230817,6927,7.2,1.1,6.5,1.4,3.310,0.097
20230816,6846,7.3,1.7,6.4,1.3,3.028,0.105
20230815,7519,7.2,1.8,6.0,1.2,3.432,0.095
20230814,7495,7.3,1.8,6.1,1.4,4.037,0.108
20230813,7341,7.2,1.2,5.4,1.3,3.141,0.100
20230812,7457,7.3,1.8,5.0,1.3,2.844,0.087
20230811,7109,7.3,1.9,4.7,1.3,2.330,0.106
20230810,8474,7.3,1.7,5.4,1.5,2.535,0.094
20230809,6693,7.3,1.8,5.1,1.3,2.397,0.088
20230808,6657,7.3,1.2,5.3,1.3,2.046,0.141
20230807,7031,7.2,1.6,5.5,1.4,2.275,0.130
20230806,7155,7.2,1.8,5.4,1.4,2.414,0.124
20230805,7266,7.2,1.8,5.2,1.5,2.265,0.121
20230804,7054,7.2,1.5,5.6,1.4,2.624,0.125
20230803,7000,7.2,1.7,6.7,1.5,2.229,0.121
20230802,6842,7.3,2.0,5.4,1.4,1.680,0.122
20230801,6908,7.2,1.7,6.3,1.5,2.605,0.134
20230731,6866,7.2,1.7,6.4,1.5,2.136,0.124
20230730,7404,7.2,1.9,6.1,1.4,2.401,0.108
20230729,7155,7.2,1.7,5.9,1.4,2.464,0.102
20230728,7017,7.2,1.4,5.7,1.4,1.929,0.095
20230727,6916,7.2,1.9,5.6,1.4,1.894,0.089
20230726,7335,7.2,1.4,5.9,1.6,1.999,0.080
20230725,6130,7.1,1.8,5.8,1.5,2.762,0.080
20230724,5859,7.1,1.5,5.7,1.5,3.032,0.067
20230723,5798,7.1,0.4,5.8,1.5,2.762,0.080
20230722,6266,7.1,1.9,5.6,1.5,4.072,0.077
20230721,6158,7.1,3.4,5.0,1.5,2.357,0.174
20230720,6365,7.2,2.5,4.5,1.5,1.122,0.175
20230719,8,147,7.2,2.4,4.8,1.6,0.831,0.252
20230718,7,938,7.1,2.6,5.2,1.6,0.990,0.184
20230717,8,454,7.1,5.0,5.2,1.7,1.492,0.189
20230716,8378,7.2,1.9,5.8,1.6,2.532,0.165
20230715,6,710,7.2,1.9,5.0,1.3,2.789,0.148
20230714,7,049,7.2,1.8,4.9,1.2,3.136,0.132
20230713,6530,7.2,1.8,4.8,1.3,2.315,0.136
20230712,7,236,7.2,2.7,5.0,1.3,2.470,0.127
20230711,6,604,7.3,1.7,5.4,1.2,1.844,0.129
20230710,null,7.3,2.0,5.4,1.2,1.903,0.140
20230709,6567,7.2,2.0,5.4,1.1,1.798,0.111
20230708,6883,7.2,1.9,5.7,1.1,1.115,0.149
20230707,7,139,7.2,1.3,5.4,1.3,1.236,0.173
20230706,7063,7.2,1.6,5.4,1.4,2.414,0.124
20230705,6,265,7.3,1.5,5.4,1.1,1.779,0.137
20230704,6586,7.3,2,5.6,1.1,2.194,0.119
20230703,6733,7.2,1.7,6,1.2,2.185,0.118
20230702,7391,7.3,1.7,6.4,1.1,2.71,0.119
20230701,6482,7.3,2,8.9,1,2.112,0.143
20230630,5912,7.3,2.1,.4,1,2.811,0.111
20230629,6776,7.2,1.8,.4,1,5.034,0.097
20230628,7999,7.2,1.9,1.2,1,2.691,0.09
20230627,5936,7.2,2,10.5,1,2.544,0.103
20230626,6403,7.2,1.6,6,.9,2.416,0.099
20230625,7193,7.1,1.9,5.1,.9,2.836,0.087
20230624,6860,7.1,1.8,4.4,.9,3.204,0.084
20230623,6631,7.1,2.2,4.4,.9,2.392,0.08
20230622,6344,7.1,1,4.6,1,2.505,0.088
20230621,5781,7.1,1.6,5,.9,2.026,0.094
20230620,6461,7.1,1.8,5.1,2,1.598,0.104
20230619,6386,7.1,1.2,5.3,1.4,2.261,0.094
20230618,6708,7.1,1.7,5.8,1.1,2.118,0.077
20230617,6476,7.1,1.5,5,1,2.036,0.071
20230616,6006,7.1,1.4,4.9,1.1,2.905,0.081
20230615,6,165,7.1,1.3,5.2,1.1,1.619,0.085
20230613,6070,7.2,1.4,5.3,1.1,1.394,0.18
20230612,6367,7.1,1.1,5,1.1,2.998,0.157
20230611,6422,7.1,.9,5.3,2.1,2.697,0.181
20230610,6588,7.1,1.3,4.2,1.1,1.99,0.136
20230609,6329,7.1,1.2,4.4,1.1,2.929,0.135
20230608,6099,7.1,.9,4.7,1.2,1.782,0.165
20230607,6480,7.1,1.2,4.6,1.2,1.965,0.156
20230606,6443,7.1,1.1,4.6,1.2,1.399,0.165
20230605,6,515,7.1,1.2,4.6,1.3,2.501,0.14
20230604,6714,7.1,1.2,4.3,1.4,2.146,0.139
20230603,6784,7.1,1.0,4.5,1.3,2.085,0.144
20230602,5566,7.1,0.7,4.6,1.4,1.843,0.150
20230601,6435,7.1,1.9,5.0,1.5,3.603,0.153
20230531,5904,7.1,2,5,1.5,1.034,0.155
20230530,6614,7.1,2.2,4.7,1.5,1.858,0.124
20230529,6833,7,2.1,4.8,1.5,5.014,0.131
20230528,6352,7,2.3,4.5,1.4,4.378,0.131
20230527,6418,7,2.4,4.3,1.4,3.659,0.126
20230526,5974,7,2.2,4.2,1.4,4.061,0.123
20230525,5977,7.1,2.4,4.4,1.3,3.425,0.121
20230524,6095,7.1,2.3,4.6,1.3,3.277,0.120
20230523,6012,7.1,2.7,2,1.3,3.583,0.12
20230522,6408,7.1,2.2,2.4,1.3,3.294,0.118
20230521,6646,7.1,2.6,6.1,1.3,3.403,0.115
20230520,6845,7.1,2.2,5.7,1.3,3.117,0.11
20230519,7289,7,1.8,2.3,1.4,3.874,0.109
20230518,6248,7.1,2.4,2.2,1.3,2.795,0.120
20230517,6111,7.1,2.7,2.2,1.4,2.595,0.114
20230516,6320,7.1,2.4,2.6,1.4,2.894,0.128
20230515,6,470,7.1,1.9,2.7,1.4,2.38,0.105
20230514,6584,7.1,2.1,2.3,1.4,2.38,0.098
20230513,6403,7.1,1.7,6.3,1.3,2.38,0.07
20230512,6115,7.1,1.8,2,1.3,1.878,0.108
20230511,6197,7.1,2.4,3.2,1.3,1.677,0.102
20230510,6,220,7.1,1.3,3.5,1.3,1.638,0.1
20230509,6327,7.2,2.5,4.2,1.3,1.725,0.096
20230508,7043,7.1,2.7,6.9,1.4,2.246,0.095
20230507,7132,7.1,2.9,6.9,1.3,1.773,0.086
20230506,7365,7,2.7,7.3,1.3,2.972,0.082
20230505,6536,7.1,3.5,7.5,1.1,2.602,0.095
20230504,6050,7.1,1.4,6.6,1.1,2.433,0.09
20230503,5932,7.1,1.4,6.6,1.2,2.536,0.095
20230502,6016,7,1.3,6.8,1.3,5.896,0.095
20230501,6374,7,1.5,6.8,1.3,4.541,0.1
20230430,6523,7.1,1.6,6.7,1.3,4.649,0.097
20230429,6931,7.1,1.6,6.6,1.3,4.075,0.080
20230428,5934,7.1,1.4,6.7,1.4,4.696,0.098
20230427,5951,7.1,1.4,7.3,1.9,3.845,0.081
20230426,6043,7.1,1.3,6.9,1.3,4.212,0.1
20230425,5983,7.1,1.6,7.1,1.4,4.752,0.093
20230424,5870,7,1.6,7.1,1.4,4.955,0.095
20230423,6042,7,1.3,6.8,1.3,4.503,0.098
