date,sewage_volume
2023-07-03,370596.0
2023-07-02,362902.0
2023-07-01,380349.0
2023-06-30,401417.0
2023-06-29,411788.0
2023-06-28,425613.0
2023-06-27,366994.0
2023-06-26,442784.0
2023-06-25,331873.0
2023-06-24,333131.0
2023-06-23,348327.0
2023-06-22,367045.0
2023-06-21,438994.0
2023-06-20,333986.0
2023-06-19,346458.0
2023-06-18,332442.0
2023-06-17,323855.0
2023-06-16,330574.0
2023-06-15,370348.0
2023-06-14,326244.0
2023-06-13,323070.0
2023-06-12,333392.0
2023-06-11,331862.0
2023-06-10,334669.0
2023-06-09,331300.0
2023-06-08,338799.0
2023-06-07,342368.0
2023-06-06,343917.0
2023-06-05,355413.0
2023-06-04,374573.0
2023-06-03,380692.0
2023-06-02,422045.0
2023-06-01,416393.0
2023-05-31,433076.0
2023-05-30,441359.0
2023-05-29,428656.0
2023-05-28,350211.0
2023-05-27,329129.0
2023-05-26,335575.0
2023-05-25,338890.0
2023-05-24,337478.0
2023-05-23,344400.0
2023-05-22,361972.0
2023-05-21,376050.0
2023-05-20,396517.0
2023-05-19,440719.0
2023-05-18,373408.0
2023-05-17,388320.0
2023-05-16,350031.0
2023-05-15,387373.0
2023-05-14,384807.0
2023-05-13,424116.0
2023-05-12,373582.0
2023-05-11,390313.0
2023-05-10,403240.0
2023-05-09,417241.0
2023-05-08,406548.0
2023-05-07,429738.0
2023-05-06,427808.0
2023-05-05,408914.0
2023-05-04,294854.0
2023-05-03,306607.0
2023-05-02,310443.0
2023-05-01,331172.0
2023-04-30,342972.0
2023-04-29,384481.0
2023-04-28,317431.0
2023-04-27,317337.0
2023-04-26,348082.0
2023-04-25,331039.0
2023-04-24,312932.0
2023-04-23,312372.0
2023-04-22,310183.0
2023-04-21,320891.0
2023-04-20,321212.0
2023-04-19,320490.0
2023-04-18,329725.0
2023-04-17,380012.0
2023-04-16,341638.0
2023-04-15,388164.0
2023-04-14,348711.0
2023-04-13,339948.0
2023-04-12,334069.0
2023-04-11,357686.0
2023-04-10,369592.0
2023-04-09,361971.0
2023-04-08,405432.0
2023-04-07,432468.0
2023-04-06,425961.0
2023-04-05,395901.0
2023-04-04,306981.0
2023-04-03,323373.0
2023-04-02,310475.0
2023-04-01,305480.0
2023-03-31,305030.0
2023-03-30,305191.0
2023-03-29,305217.0
2023-03-28,296407.0
2023-03-27,335122.0
2023-03-26,316992.0
2023-03-25,357909.0
2023-03-24,388379.0
2023-03-23,410033.0
2023-03-22,326719.0
2023-03-21,316782.0
2023-03-20,328310.0
2023-03-19,315029.0
2023-03-18,315374.0
2023-03-17,312250.0
2023-03-16,310013.0
2023-03-15,294657.0
2023-03-14,318314.0
2023-03-13,344644.0
2023-03-12,302968.0
2023-03-11,320619.0
2023-03-10,308185.0
2023-03-09,310921.0
2023-03-08,325197.0
2023-03-07,304464.0
2023-03-06,322787.0
2023-03-05,309117.0
2023-03-04,314015.0
2023-03-03,311329.0
2023-03-02,307486.0
2023-03-01,299739.0
2023-02-28,295273.0
2023-02-27,299118.0
2023-02-26,304000.0
2023-02-25,304928.0
2023-02-24,308953.0
2023-02-23,303143.0
2023-02-22,296753.0
2023-02-21,292087.0
2023-02-20,310671.0
2023-02-19,306598.0
2023-02-18,344369.0
2023-02-17,301959.0
2023-02-16,297823.0
2023-02-15,292920.0
2023-02-14,301639.0
2023-02-13,303037.0
2023-02-12,317561.0
2023-02-11,299805.0
2023-02-10,358086.0
2023-02-09,296343.0
2023-02-08,289286.0
2023-02-07,275719.0
2023-02-06,278362.0
2023-02-05,283815.0
2023-02-04,288831.0
2023-02-03,291807.0
2023-02-02,301695.0
2023-02-01,303909.0
2023-01-31,316569.0
2023-01-30,323938.0
2023-01-29,322393.0
2023-01-28,320761.0
2023-01-27,314946.0
2023-01-26,306731.0
2023-01-25,296994.0
2023-01-24,304853.0
2023-01-23,304503.0
2023-01-22,309468.0
2023-01-21,320087.0
2023-01-20,317292.0
2023-01-19,317188.0
2023-01-18,317839.0
2023-01-17,333125.0
2023-01-16,327312.0
2023-01-15,330772.0
2023-01-14,335180.0
2023-01-13,340990.0
2023-01-12,302954.0
2023-01-11,296969.0
2023-01-10,291971.0
2023-01-09,305003.0
2023-01-08,307000.0
2023-01-07,304312.0
2023-01-06,306674.0
2023-01-05,313387.0
2023-01-04,298023.0
2023-01-03,297235.0
2023-01-02,298557.0
2023-01-01,308428.0
2022-12-31,299185.0
2022-12-30,302284.0
2022-12-29,295638.0
2022-12-28,295865.0
2022-12-27,303284.0
2022-12-26,298629.0
2022-12-25,312912.0
2022-12-24,318460.0
2022-12-23,312933.0
2022-12-22,334567.0
2022-12-21,357493.0
2022-12-20,301032.0
2022-12-19,305786.0
2022-12-18,295707.0
2022-12-17,294608.0
2022-12-16,301199.0
2022-12-15,279232.0
2022-12-14,289205.0
2022-12-13,296293.0
2022-12-12,304742.0
2022-12-11,304773.0
2022-12-10,304400.0
2022-12-09,305359.0
2022-12-08,299936.0
2022-12-07,305709.0
2022-12-06,297296.0
2022-12-05,300944.0
2022-12-04,298096.0
2022-12-03,311684.0
2022-12-02,341534.0
2022-12-01,338322.0
2022-11-30,374504.0
2022-11-29,434059.0
2022-11-28,324256.0
2022-11-27,290691.0
2022-11-26,299997.0
2022-11-25,310498.0
2022-11-24,314180.0
2022-11-23,352679.0
2022-11-22,322140.0
2022-11-21,302670.0
2022-11-20,306050.0
2022-11-19,311071.0
2022-11-18,296193.0
2022-11-17,303184.0
2022-11-16,298011.0
2022-11-15,292093.0
2022-11-14,310915.0
2022-11-13,409144.0
2022-11-12,305445.0
2022-11-11,289027.0
2022-11-10,286430.0
2022-11-09,296496.0
2022-11-08,297639.0
2022-11-07,299462.0
2022-11-06,290774.0
2022-11-05,308694.0
2022-11-04,307188.0
2022-11-03,302836.0
2022-11-02,312434.0
2022-11-01,300311.0
2022-10-31,309328.0
2022-10-30,289630.0
2022-10-29,294600.0
2022-10-28,300017.0
2022-10-27,279207.0
2022-10-26,296260.0
2022-10-25,289117.0
2022-10-24,306196.0
2022-10-23,309650.0
2022-10-22,293990.0
2022-10-21,285691.0
2022-10-20,292631.0
2022-10-19,303684.0
2022-10-18,282267.0
2022-10-17,312179.0
2022-10-16,312189.0
2022-10-15,316122.0
2022-10-14,303954.0
2022-10-13,299508.0
2022-10-12,326162.0
2022-10-11,319939.0
2022-10-10,321276.0
2022-10-09,304520.0
2022-10-08,312076.0
2022-10-07,319932.0
2022-10-06,325274.0
2022-10-05,363237.0
2022-10-04,372920.0
2022-10-03,353210.0
2022-10-02,310662.0
2022-10-01,318564.0
2022-09-30,329977.0
2022-09-29,325208.0
2022-09-28,335249.0
2022-09-27,332581.0
2022-09-26,341051.0
2022-09-25,320237.0
2022-09-24,322032.0
2022-09-23,338693.0
2022-09-22,337630.0
2022-09-21,355514.0
2022-09-20,400998.0
2022-09-19,447606.0
2022-09-18,357794.0
2022-09-17,352938.0
2022-09-16,336562.0
2022-09-15,345817.0
2022-09-14,344100.0
2022-09-13,367903.0
2022-09-12,379597.0
2022-09-11,382797.0
2022-09-10,410007.0
2022-09-09,466266.0
2022-09-08,473959.0
2022-09-07,468352.0
2022-09-06,488416.0
2022-09-05,475726.0
2022-09-04,488081.0
2022-09-03,479786.0
2022-09-02,462557.0
2022-09-01,425392.0
2022-08-31,412971.0
2022-08-30,350995.0
2022-08-29,348795.0
2022-08-28,340134.0
2022-08-27,355177.0
2022-08-26,379327.0
2022-08-25,407235.0
2022-08-24,425767.0
2022-08-23,371572.0
2022-08-22,395179.0
2022-08-21,398030.0
2022-08-20,374069.0
2022-08-19,364823.0
2022-08-18,388897.0
2022-08-17,452744.0
2022-08-16,389890.0
2022-08-15,356616.0
2022-08-14,388224.0
2022-08-13,366431.0
2022-08-12,338347.0
2022-08-11,321425.0
2022-08-10,353445.0
2022-08-09,322786.0
2022-08-08,337496.0
2022-08-07,338516.0
2022-08-06,361194.0
2022-08-05,367767.0
2022-08-04,355850.0
2022-08-03,428802.0
2022-08-02,369851.0
2022-08-01,366187.0
2022-07-31,378536.0
2022-07-30,360671.0
2022-07-29,367877.0
2022-07-28,331233.0
2022-07-27,361656.0
2022-07-26,411168.0
2022-07-25,412312.0
2022-07-24,414029.0
2022-07-23,356909.0
2022-07-22,366144.0
2022-07-21,405162.0
2022-07-20,402284.0
2022-07-19,465008.0
2022-07-18,406545.0
2022-07-17,335556.0
2022-07-16,345591.0
2022-07-15,338745.0
2022-07-14,347119.0
2022-07-13,359426.0
2022-07-12,342587.0
2022-07-11,350064.0
2022-07-10,323487.0
2022-07-09,329267.0
2022-07-08,335020.0
2022-07-07,315958.0
2022-07-06,319589.0
2022-07-05,340537.0
2022-07-04,352472.0
2022-07-03,344166.0
2022-07-02,356317.0
2022-07-01,360031.0
2022-06-30,381271.0
2022-06-29,397960.0
2022-06-28,388480.0
2022-06-27,373654.0
2022-06-26,348855.0
2022-06-25,349118.0
2022-06-24,384845.0
2022-06-23,335190.0
2022-06-22,334482.0
2022-06-21,330770.0
2022-06-20,329037.0
2022-06-19,329617.0
2022-06-18,335465.0
2022-06-17,324391.0
2022-06-16,321685.0
2022-06-15,356513.0
2022-06-14,388229.0
2022-06-13,327638.0
2022-06-12,315765.0
2022-06-11,311055.0
2022-06-10,326877.0
2022-06-09,330087.0
2022-06-08,325489.0
2022-06-07,317939.0
2022-06-06,436854.0
2022-06-05,331103.0
2022-06-04,309831.0
2022-06-03,302838.0
2022-06-02,309318.0
2022-06-01,305275.0
2022-05-31,306566.0
2022-05-30,308086.0
2022-05-29,285099.0
2022-05-28,286258.0
2022-05-27,284982.0
2022-05-26,302214.0
2022-05-25,320173.0
2022-05-24,311654.0
2022-05-23,318485.0
2022-05-22,313424.0
2022-05-21,314102.0
2022-05-20,303698.0
2022-05-19,302456.0
2022-05-18,314601.0
2022-05-17,305453.0
2022-05-16,314574.0
2022-05-15,307931.0
2022-05-14,318710.0
2022-05-13,314400.0
2022-05-12,306502.0
2022-05-11,293502.0
2022-05-10,305716.0
2022-05-09,323674.0
2022-05-08,309367.0
2022-05-07,323674.0
2022-05-06,324161.0
2022-05-05,316763.0
2022-05-04,338451.0
2022-05-03,363767.0
2022-05-02,348129.0
2022-05-01,323935.0
2022-04-30,334495.0
2022-04-29,362937.0
2022-04-28,360283.0
2022-04-27,379285.0
2022-04-26,396599.0
2022-04-25,315378.0
2022-04-24,309328.0
2022-04-23,306940.0
2022-04-22,314605.0
2022-04-21,313203.0
2022-04-20,305626.0
2022-04-19,302417.0
2022-04-18,305278.0
2022-04-17,314077.0
2022-04-16,296660.0
2022-04-15,308394.0
2022-04-14,296790.0
2022-04-13,297238.0
2022-04-12,318256.0
2022-04-11,326454.0
2022-04-10,313448.0
2022-04-09,307129.0
2022-04-08,309210.0
2022-04-07,309342.0
2022-04-06,304920.0
2022-04-05,310078.0
2022-04-04,332982.0
2022-04-03,313165.0
2022-04-02,311944.0
2022-04-01,321141.0
2022-03-31,327381.0
2022-03-30,335547.0
2022-03-29,342292.0
2022-03-28,331704.0
2022-03-27,401398.0
2022-03-26,362783.0
2022-03-25,306522.0
2022-03-24,307033.0
2022-03-23,316796.0
2022-03-22,313591.0
2022-03-21,293505.0
2022-03-20,347973.0
2022-03-19,355584.0
2022-03-18,310930.0
2022-03-17,285457.0
2022-03-16,270944.0
2022-03-15,300134.0
2022-03-14,295359.0
2022-03-13,272539.0
2022-03-12,281045.0
2022-03-11,284396.0
2022-03-10,295333.0
2022-03-09,273094.0
2022-03-08,277619.0
2022-03-07,289979.0
2022-03-06,281698.0
2022-03-05,280732.0
2022-03-04,296754.0
2022-03-03,294743.0
2022-03-02,301056.0
2022-03-01,277094.0
2022-02-28,288285.0
2022-02-27,284563.0
2022-02-26,288934.0
2022-02-25,284587.0
2022-02-24,288772.0
2022-02-23,300405.0
2022-02-22,286767.0
2022-02-21,296008.0
2022-02-20,276875.0
2022-02-19,274443.0
2022-02-18,291933.0
2022-02-17,279791.0
2022-02-16,284754.0
2022-02-15,289241.0
2022-02-14,285969.0
2022-02-13,279321.0
2022-02-12,273713.0
2022-02-11,279198.0
2022-02-10,276035.0
2022-02-09,281130.0
2022-02-08,275840.0
2022-02-07,282985.0
2022-02-06,269782.0
2022-02-05,270796.0
2022-02-04,277924.0
2022-02-03,282094.0
2022-02-02,275649.0
2022-02-01,282053.0
2022-01-31,278226.0
2022-01-30,291341.0
2022-01-29,291940.0
2022-01-28,294976.0
2022-01-27,289497.0
2022-01-26,293779.0
2022-01-25,285806.0
2022-01-24,300070.0
2022-01-23,300122.0
2022-01-22,311326.0
2022-01-21,298063.0
2022-01-20,289211.0
2022-01-19,301224.0
2022-01-18,300976.0
2022-01-17,286398.0
2022-01-16,313313.0
2022-01-15,312748.0
2022-01-14,311689.0
2022-01-13,310903.0
2022-01-12,310893.0
2022-01-11,295604.0
2022-01-10,284822.0
2022-01-09,285495.0
2022-01-08,290548.0
2022-01-07,285584.0
2022-01-06,292169.0
2022-01-05,290397.0
2022-01-04,277535.0
2022-01-03,290104.0
2022-01-02,289384.0
2022-01-01,279805.0
2021-12-31,294116.0
2021-12-30,289690.0
2021-12-29,294896.0
2021-12-28,287980.0
2021-12-27,278280.0
2021-12-26,274901.0
2021-12-25,290613.0
2021-12-24,279023.0
2021-12-23,285287.0
2021-12-22,287586.0
2021-12-21,294061.0
2021-12-20,284963.0
2021-12-19,282453.0
2021-12-18,286656.0
2021-12-17,297278.0
2021-12-16,314973.0
2021-12-15,288084.0
2021-12-14,284262.0
2021-12-13,289124.0
2021-12-12,300040.0
2021-12-11,301807.0
2021-12-10,297546.0
2021-12-09,294188.0
2021-12-08,295307.0
2021-12-07,302074.0
2021-12-06,298293.0
2021-12-05,313135.0
2021-12-04,315885.0
2021-12-03,316818.0
2021-12-02,318833.0
2021-12-01,352176.0
2021-11-30,390767.0
2021-11-29,295049.0
2021-11-28,298627.0
2021-11-27,299225.0
2021-11-26,294800.0
2021-11-25,299920.0
2021-11-24,306828.0
2021-11-23,293245.0
2021-11-22,307452.0
2021-11-21,306244.0
2021-11-20,301906.0
2021-11-19,302585.0
2021-11-18,307242.0
2021-11-17,309353.0
2021-11-16,303309.0
2021-11-15,322198.0
2021-11-14,309860.0
2021-11-13,313345.0
2021-11-12,316914.0
2021-11-11,326921.0
2021-11-10,321573.0
2021-11-09,355443.0
2021-11-08,383794.0
2021-11-07,306842.0
2021-11-06,316186.0
2021-11-05,312526.0
2021-11-04,317490.0
2021-11-03,316655.0
2021-11-02,308134.0
2021-11-01,326160.0
2021-10-31,322428.0
2021-10-30,318641.0
2021-10-29,305929.0
2021-10-28,315546.0
2021-10-27,323059.0
2021-10-26,314829.0
2021-10-25,314075.0
2021-10-24,324313.0
2021-10-23,321558.0
2021-10-22,346948.0
2021-10-21,343240.0
2021-10-20,320458.0
2021-10-19,330861.0
2021-10-18,346695.0
2021-10-17,366468.0
2021-10-16,395318.0
2021-10-15,325623.0
2021-10-14,334594.0
2021-10-13,334441.0
2021-10-12,365846.0
2021-10-11,336649.0
2021-10-10,325726.0
2021-10-09,355896.0
2021-10-08,350308.0
2021-10-07,361972.0
2021-10-06,349489.0
2021-10-05,350098.0
2021-10-04,371104.0
2021-10-03,347513.0
2021-10-02,369056.0
2021-10-01,390752.0
2021-09-30,419421.0
2021-09-29,364603.0
2021-09-28,353529.0
2021-09-27,401535.0
2021-09-26,377808.0
2021-09-25,401504.0
2021-09-24,399338.0
2021-09-23,405144.0
2021-09-22,401921.0
2021-09-21,432731.0
2021-09-20,419628.0
2021-09-19,431896.0
2021-09-18,413508.0
2021-09-17,407489.0
2021-09-16,365517.0
2021-09-15,400858.0
2021-09-14,405756.0
2021-09-13,383514.0
2021-09-12,385809.0
2021-09-11,403147.0
2021-09-10,402125.0
2021-09-09,419949.0
2021-09-08,442463.0
2021-09-07,454361.0
2021-09-06,444024.0
2021-09-05,424454.0
2021-09-04,490703.0
2021-09-03,489975.0
2021-09-02,503004.0
2021-09-01,453672.0
2021-08-31,434857.0
2021-08-30,440513.0
2021-08-29,442487.0
2021-08-28,504048.0
2021-08-27,464286.0
2021-08-26,472845.0
2021-08-25,486377.0
2021-08-24,489035.0
2021-08-23,464267.0
2021-08-22,484997.0
2021-08-21,410703.0
2021-08-20,375878.0
2021-08-19,398375.0
2021-08-18,445347.0
2021-08-17,424832.0
2021-08-16,342251.0
2021-08-15,390452.0
2021-08-14,439909.0
2021-08-13,383757.0
2021-08-12,346105.0
2021-08-11,382131.0
2021-08-10,361677.0
2021-08-09,402310.0
2021-08-08,404006.0
2021-08-07,332498.0
2021-08-06,331243.0
2021-08-05,329874.0
2021-08-04,330284.0
2021-08-03,323725.0
2021-08-02,346994.0
2021-08-01,347513.0
2021-07-31,361894.0
2021-07-30,339111.0
2021-07-29,339232.0
2021-07-28,375292.0
2021-07-27,356484.0
2021-07-26,359745.0
2021-07-25,369826.0
2021-07-24,396082.0
2021-07-23,393240.0
2021-07-22,388442.0
2021-07-21,389796.0
2021-07-20,419811.0
2021-07-19,425571.0
2021-07-18,444048.0
2021-07-17,498880.0
2021-07-16,427985.0
2021-07-15,443806.0
2021-07-14,456245.0
2021-07-13,479734.0
2021-07-12,413210.0
2021-07-11,403227.0
2021-07-10,428199.0
2021-07-09,437141.0
2021-07-08,434415.0
2021-07-07,400254.0
2021-07-06,462619.0
2021-07-05,423521.0
2021-07-04,443622.0
2021-07-03,370933.0
2021-07-02,333844.0
2021-07-01,321792.0
2021-06-30,340534.0
2021-06-29,338557.0
2021-06-28,341396.0
2021-06-27,346791.0
2021-06-26,349955.0
2021-06-25,353816.0
2021-06-24,352194.0
2021-06-23,373117.0
2021-06-22,381482.0
2021-06-21,404277.0
2021-06-20,409922.0
2021-06-19,432495.0
2021-06-18,458017.0
2021-06-17,471712.0
2021-06-16,476412.0
2021-06-15,440993.0
2021-06-14,456993.0
2021-06-13,458453.0
2021-06-12,488110.0
2021-06-11,411444.0
2021-06-10,323456.0
2021-06-09,329505.0
2021-06-08,327097.0
2021-06-07,339128.0
2021-06-06,332350.0
2021-06-05,354999.0
2021-06-04,413366.0
2021-06-03,363538.0
2021-06-02,319178.0
2021-06-01,320649.0
2021-05-31,336245.0
2021-05-30,339046.0
2021-05-29,364202.0
2021-05-28,349306.0
2021-05-27,335414.0
2021-05-26,328736.0
2021-05-25,341904.0
2021-05-24,349820.0
2021-05-23,368302.0
2021-05-22,389290.0
2021-05-21,415667.0
2021-05-20,383529.0
2021-05-19,400843.0
2021-05-18,393659.0
2021-05-17,399780.0
2021-05-16,425784.0
2021-05-15,362246.0
2021-05-14,332807.0
2021-05-13,315864.0
2021-05-12,321397.0
2021-05-11,306946.0
2021-05-10,324740.0
2021-05-09,323788.0
2021-05-08,322394.0
2021-05-07,352377.0
2021-05-06,388921.0
2021-05-05,439447.0
2021-05-04,315161.0
2021-05-03,318319.0
2021-05-02,313649.0
2021-05-01,416837.0
2021-04-30,313079.0
2021-04-29,313993.0
2021-04-28,316805.0
2021-04-27,305281.0
2021-04-26,316246.0
2021-04-25,323844.0
2021-04-24,329427.0
2021-04-23,321816.0
2021-04-22,316624.0
2021-04-21,327471.0
2021-04-20,328866.0
2021-04-19,339039.0
2021-04-18,354643.0
2021-04-17,374581.0
2021-04-16,374773.0
2021-04-15,411800.0
2021-04-14,448440.0
2021-04-13,466795.0
2021-04-12,363679.0
2021-04-11,330507.0
2021-04-10,336352.0
2021-04-09,345620.0
2021-04-08,350094.0
2021-04-07,381036.0
2021-04-06,409099.0
2021-04-05,424848.0
2021-04-04,431581.0
2021-04-03,333844.0
2021-04-02,315630.0
2021-04-01,327162.0
2021-03-31,349237.0
2021-03-30,381601.0
2021-03-29,402311.0
2021-03-28,397778.0
2021-03-27,315852.0
2021-03-26,311276.0
2021-03-25,304028.0
2021-03-24,307889.0
2021-03-23,301124.0
2021-03-22,317512.0
2021-03-21,337033.0
2021-03-20,350033.0
2021-03-19,315771.0
2021-03-18,299318.0
2021-03-17,322585.0
2021-03-16,346613.0
2021-03-15,327885.0
2021-03-14,338219.0
2021-03-13,381114.0
2021-03-12,364875.0
2021-03-11,297847.0
2021-03-10,295577.0
2021-03-09,308305.0
2021-03-08,314548.0
2021-03-07,317600.0
2021-03-06,328139.0
2021-03-05,399865.0
2021-03-04,346361.0
2021-03-03,358227.0
2021-03-02,394686.0
2021-03-01,285252.0
2021-02-28,292550.0
2021-02-27,293600.0
2021-02-26,327276.0
2021-02-25,275576.0
2021-02-24,286351.0
2021-02-23,297397.0
2021-02-22,298331.0
2021-02-21,280032.0
2021-02-20,288107.0
2021-02-19,292144.0
2021-02-18,295645.0
2021-02-17,302034.0
2021-02-16,308639.0
2021-02-15,361628.0
2021-02-14,352187.0
2021-02-13,267189.0
2021-02-12,306022.0
2021-02-11,327367.0
2021-02-10,340865.0
2021-02-09,306283.0
2021-02-08,313342.0
2021-02-07,338347.0
2021-02-06,334820.0
2021-02-05,296892.0
2021-02-04,299134.0
2021-02-03,311459.0
2021-02-02,314293.0
2021-02-01,330121.0
2021-01-31,280793.0
2021-01-30,293119.0
2021-01-29,300611.0
2021-01-28,315800.0
2021-01-27,296639.0
2021-01-26,338034.0
2021-01-25,317743.0
2021-01-24,326008.0
2021-01-23,303982.0
2021-01-22,330040.0
2021-01-21,324718.0
2021-01-20,314636.0
2021-01-19,312004.0
2021-01-18,305485.0
2021-01-17,297353.0
2021-01-16,319951.0
2021-01-15,296121.0
2021-01-14,308145.0
2021-01-13,313533.0
2021-01-12,295887.0
2021-01-11,289644.0
2021-01-10,280927.0
2021-01-09,275502.0
2021-01-08,277559.0
2021-01-07,271060.0
2021-01-06,279991.0
2021-01-05,287588.0
2021-01-04,297809.0
2021-01-03,279608.0
2021-01-02,278200.0
2021-01-01,278249.0
2020-12-31,285876.0
2020-12-30,307919.0
2020-12-29,286079.0
2020-12-28,279118.0
2020-12-27,269779.0
2020-12-26,276233.0
2020-12-25,287577.0
2020-12-24,277979.0
2020-12-23,278396.0
2020-12-22,264099.0
2020-12-21,266099.0
2020-12-20,268772.0
2020-12-19,279469.0
2020-12-18,267637.0
2020-12-17,284256.0
2020-12-16,294318.0
2020-12-15,280459.0
2020-12-14,282597.0
2020-12-13,301265.0
2020-12-12,292887.0
2020-12-11,290463.0
2020-12-10,287128.0
2020-12-09,289903.0
2020-12-08,286565.0
2020-12-07,300127.0
2020-12-06,288217.0
2020-12-05,293382.0
2020-12-04,283376.0
2020-12-03,294279.0
2020-12-02,292554.0
2020-12-01,293603.0
2020-11-30,295996.0
2020-11-29,303510.0
2020-11-28,299567.0
2020-11-27,308576.0
2020-11-26,299417.0
2020-11-25,311777.0
2020-11-24,304274.0
2020-11-23,317130.0
2020-11-22,319677.0
2020-11-21,321345.0
2020-11-20,360640.0
2020-11-19,436200.0
2020-11-18,310898.0
2020-11-17,293082.0
2020-11-16,305847.0
2020-11-15,308041.0
2020-11-14,310605.0
2020-11-13,291013.0
2020-11-12,310121.0
2020-11-11,293302.0
2020-11-10,284480.0
2020-11-09,285081.0
2020-11-08,308099.0
2020-11-07,317473.0
2020-11-06,305486.0
2020-11-05,303864.0
2020-11-04,303302.0
2020-11-03,303534.0
2020-11-02,326016.0
2020-11-01,308121.0
2020-10-31,315905.0
2020-10-30,316295.0
2020-10-29,311344.0
2020-10-28,308845.0
2020-10-27,309130.0
2020-10-26,313565.0
2020-10-25,307767.0
2020-10-24,311424.0
2020-10-23,335567.0
2020-10-22,385623.0
2020-10-21,299956.0
2020-10-20,298103.0
2020-10-19,309845.0
2020-10-18,298643.0
2020-10-17,307042.0
2020-10-16,302567.0
2020-10-15,307540.0
2020-10-14,313191.0
2020-10-13,321896.0
2020-10-12,323744.0
2020-10-11,313393.0
2020-10-10,297086.0
2020-10-09,310480.0
2020-10-08,306818.0
2020-10-07,307984.0
2020-10-06,301070.0
2020-10-05,307480.0
2020-10-04,322217.0
2020-10-03,318232.0
2020-10-02,312909.0
2020-10-01,310753.0
2020-09-30,340853.0
2020-09-29,338448.0
2020-09-28,331508.0
2020-09-27,334089.0
2020-09-26,340820.0
2020-09-25,337215.0
2020-09-24,345796.0
2020-09-23,344534.0
2020-09-22,345542.0
2020-09-21,356418.0
2020-09-20,361724.0
2020-09-19,372325.0
2020-09-18,440084.0
2020-09-17,400115.0
2020-09-16,370947.0
2020-09-15,403854.0
2020-09-14,424065.0
2020-09-13,434448.0
2020-09-12,475067.0
2020-09-11,456585.0
2020-09-10,475330.0
2020-09-09,492003.0
2020-09-08,506228.0
2020-09-07,488293.0
2020-09-06,504664.0
2020-09-05,464166.0
2020-09-04,442273.0
2020-09-03,450532.0
2020-09-02,395726.0
2020-09-01,360633.0
2020-08-31,378486.0
2020-08-30,373663.0
2020-08-29,419633.0
2020-08-28,446542.0
2020-08-27,440467.0
2020-08-26,376612.0
2020-08-25,390642.0
2020-08-24,407300.0
2020-08-23,412629.0
2020-08-22,399168.0
2020-08-21,397416.0
2020-08-20,408379.0
2020-08-19,425772.0
2020-08-18,442595.0
2020-08-17,447217.0
2020-08-16,458243.0
2020-08-15,447958.0
2020-08-14,457937.0
2020-08-13,476373.0
2020-08-12,472828.0
2020-08-11,476492.0
2020-08-10,491858.0
2020-08-09,495656.0
2020-08-08,507574.0
2020-08-07,420407.0
2020-08-06,439004.0
2020-08-05,417538.0
2020-08-04,426194.0
2020-08-03,430418.0
2020-08-02,457426.0
2020-08-01,469182.0
2020-07-31,471533.0
2020-07-30,494429.0
2020-07-29,480628.0
2020-07-28,493821.0
2020-07-27,459366.0
2020-07-26,442928.0
2020-07-25,478626.0
2020-07-24,495626.0
2020-07-23,487313.0
2020-07-22,465454.0
2020-07-21,462115.0
2020-07-20,447945.0
2020-07-19,414045.0
2020-07-18,432476.0
2020-07-17,451409.0
2020-07-16,458483.0
2020-07-15,466008.0
2020-07-14,472191.0
2020-07-13,468648.0
2020-07-12,461894.0
2020-07-11,476893.0
2020-07-10,470204.0
2020-07-09,348204.0
2020-07-08,358819.0
2020-07-07,378830.0
2020-07-06,370011.0
2020-07-05,373540.0
2020-07-04,431952.0
2020-07-03,414895.0
2020-07-02,443059.0
2020-07-01,489595.0
2020-06-30,484605.0
2020-06-29,388868.0
2020-06-28,360622.0
2020-06-27,401512.0
2020-06-26,453302.0
2020-06-25,500955.0
2020-06-24,341689.0
2020-06-23,327488.0
2020-06-22,336690.0
2020-06-21,348212.0
2020-06-20,360201.0
2020-06-19,455841.0
2020-06-18,458946.0
2020-06-17,322386.0
2020-06-16,330461.0
2020-06-15,380360.0
2020-06-14,383000.0
2020-06-13,377282.0
2020-06-12,317078.0
2020-06-11,373877.0
2020-06-10,302736.0
2020-06-09,291224.0
2020-06-08,300725.0
2020-06-07,302320.0
2020-06-06,300204.0
2020-06-05,313872.0
2020-06-04,308458.0
2020-06-03,292313.0
2020-06-02,298513.0
2020-06-01,311956.0
2020-05-31,310127.0
2020-05-30,297803.0
2020-05-29,304027.0
2020-05-28,302799.0
2020-05-27,315715.0
2020-05-26,306906.0
2020-05-25,311323.0
2020-05-24,319943.0
2020-05-23,315015.0
2020-05-22,309310.0
2020-05-21,306584.0
2020-05-20,319539.0
2020-05-19,355602.0
2020-05-18,351273.0
2020-05-17,320965.0
2020-05-16,355682.0
2020-05-15,390228.0
2020-05-14,313957.0
2020-05-13,323624.0
2020-05-12,341763.0
2020-05-11,384243.0
2020-05-10,468281.0
2020-05-09,419219.0
2020-05-08,317824.0
2020-05-07,315926.0
2020-05-06,317894.0
2020-05-05,313004.0
2020-05-04,378998.0
2020-05-03,398251.0
2020-05-02,316617.0
2020-05-01,324421.0
2020-04-30,310601.0
2020-04-29,312752.0
2020-04-28,310166.0
2020-04-27,313267.0
2020-04-26,319046.0
2020-04-25,327559.0
