老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20230817,412818,6.8,8.5,4.5,2.0,9.670,0.2740
20230816,404824,6.8,7.6,4.5,2.0,9.670,0.2740
20230815,421728,6.8,7.6,4.5,2.0,9.670,0.2740
20230814,406774,6.6,9.1,4,2.0,9.670,0.274
20230813,463959,6.8,8.8,3.9,1.6,10.020,0.263
20230812,433019,6.6,9.0,3.5,1.6,9.210,0.195
20230811,444795,6.5,8.9,3.2,1.7,8.630,0.181
20230810,460117,6.6,9.0,3.6,1.6,8.750,0.23
20230809,400149,6.7,9.1,4.8,1.9,9.890,0.226
20230808,348140,6.6,8.5,4.7,2.2,9.620,0.201
20230807,339911,6.7,8.8,5.8,2.2,10.270,0.25
20230806,351794,6.7,8.8,5.7,2.9,9.860,0.276
20230805,360961,6.8,8.6,5.3,2.9,10.220,0.2730
20230804,358145,6.6,8.9,6.4,2.3,8.880,0.2110
20230803,368290,6.6,8.5,6.6,1.6,8.906,0.2620
20230802,399885,6.6,8.7,6.2,1.8,7.980,0.2030
20230801,383089,6.7,8.9,5.8,1.0,6.540,0.1980
20230731,413663,6.8,8.8,6.3,2.1,7.446,0.31
20230730,404939,6.7,8.5,5.3,2.0,6.340,0.276
20230729,426515,6.6,8.7,5.1,2.1,6.850,0.270
20230728,428473,6.6,7.9,4.4,2.3,6.240,0.2440
20230727,439085,6.6,8.3,4.3,1.8,5.350,0.2560
20230726,422267,6.6,7.6,4.9,1.3,4.170,0.209
20230725,447577,6.5,6.5,5.3,1.7,3.870,0.1980
20230724,446138,6.6,7.6,4.6,2.5,5.520,0.338
20230723,433995,6.6,7.2,4.9,2.4,3.500,0.386
20230722,453102,6.6,7.8,3.5,2.3,4.680,0.416
20230721,431898,6.6,8.1,3.6,2.2,4.100,.3620
20230720,435051,6.6,7.0,3.8,2.3,4.530,0.361
20230719,446996,6.6,7.8,3.2,2.4,4.160,0.4010
20230718,437196,6.6,6.5,3.0,2.7,3.400,0.322
20230717,440362,6.4,7.8,2.6,2.0,1.633,0.279
20230716,449763,6.5,8.3,3.1,2.0,4.100,0.408
20230715,433974,6.5,8.1,2.8,1.9,3.810,0.361
20230714,429571,6.5,6.8,4.3,2.0,3.920,0.315
20230713,414284,6.4,7.2,4.7,2.1,3.313,0.3070
20230712,416318,6.5,8.4,4.5,1.9,2.910,0.199
20230711,386614,6.5,7.9,6.1,2.8,3.140,0.2570
20230710,394034,6.5,8.4,3.9,2.8,3.110,0.33
20230709,401365,6.5,8.7,3.6,2.2,2.990,0.237
20230708,406843,6.5,8.7,3.5,2.0,2.300,0.166
20230707,395977,6.6,8.3,5.6,2.8,4.060,0.1780
20230706,385619,6.5,6.9,5.1,3.4,2.383,0.211
20230705,398563,6.6,8.3,6.1,4.2,4.220,0.301
20230704,357692,6.6,8.7,11,4.3,3.380,0.2380
20230703,370596,6.5,7.9,6.1,4.7,2.783,0.375
20230702,362902,6.5,8.8,5.3,4.4,1.620,0.284
20230701,380349,6.4,9.0,4.6,3.4,1.590,0.27
20230630,401417,6.5,9.2,5.4,3.6,2.920,0.2150
20230629,411788,6.4,8.9,7.5,3.8,1.220,0.204
20230628,425613,6.4,8.7,4.5,3.4,2.850,0.2110
20230627,366994,6.5,8.5,4.5,3.5,2.150,0.205
20230626,442784,6.4,8.4,6.1,3.9,8.523,0.305
20230625,331873,6.6,8.9,6.4,3.9,8.270,0.323
20230624,333131,6.6,9.5,7.4,3.9,8.270,0.413
20230623,348327,6.5,9.3,6.3,3.8,8.600,0.487
20230622,367045,6.4,8.9,6.3,3.7,6.980,0.381
20230621,438994,6.5,8.7,8.1,4.1,10.020,0.446
20230620,333986,6.6,8.9,6.7,3.9,9.080,0.476
20230619,346458,6.6,9.4,7,3.7,9.266,0.744
20230618,332442,6.6,9.4,6.8,3.7,9.310,0.661
20230617,323855,6.5,9.1,7.5,3.9,8.610,0.568
20230616,330574,6.5,9.3,6.0,3.5,6.720,0.4210
20230615,370348,6.5,9.4,7.3,3.8,8.520,0.533
20230614,326244,6.5,9.4,6.0,3.9,7.860,0.4480
20230613,323070,6.5,9.4,5.7,4.3,8.240,0.441
20230612,333392,6.6,9.3,6.6,4.0,8.680,0.590
20230611,331862,6.6,9.3,6.7,4.3,8.360,0.685
20230610,334669,6.5,9.0,6.4,4.0,7.680,0.50
20230609,331300,6.5,8.7,7.2,4.0,7.830,.4990
20230608,338799,6.5,8.0,7.4,4.0,7.266,0.486
20230607,342368,6.5,7.8,7.3,3.9,7.630,.494
20230606,343917,6.5,6.9,7.0,4.0,6.360,0.3140
20230605,355413,6.6,8.0,6.2,4.3,7.230,0.580
20230604,374573,6.6,8.9,6.3,5.3,6.220,0.560
20230603,380692,6.5,9.0,6.1,4.3,5.110,0.537
20230602,422045,6.4,9.0,6.2,4.4,4.950,0.4390
20230601,416393,6.5,8.8,7,4.8,4.190,0.5410
20230531,433076,6.3,8.4,5.6,4.2,4.700,0.413
20230530,441359,6.3,6.9,5.0,4.0,3.626,0.476
20230529,428656,6.6,8.7,6.9,5.1,9.590,0.648
20230528,350211,6.5,8.5,6.2,4.4,7.630,0.664
20230527,329129,6.5,8.8,6.8,4.3,7.500,0.58
20230526,335575,6.5,8.0,7.1,4.4,7.400,0.522
20230525,338890,6.4,7.0,7.3,4.1,7.580,0.478
20230524,337478,6.4,7.4,7.3,4.1,8.390,0.463
20230523,344400,6.4,8.2,6.4,4.1,7.800,0.446
20230522,361972,6.4,8.7,6.5,4.3,7.463,0.512
20230521,376050,6.4,8.8,6.9,4.5,7.210,0.482
20230520,396517,6.4,8.7,5.9,3.9,6.630,0.406
20230519,440719,6.3,8.8,6.9,5.2,7.130,0.42
20230518,373408,6.5,8.5,7.2,3.9,7.573,0.495
20230517,388320,6.5,8.9,5.5,5.7,7.030,0.515
20230516,350031,6.5,8.8,7.1,4.2,7.160,0.416
20230515,387373,6.5,8.8,7.0,4.0,7.903,0.572
20230514,384807,6.4,8.7,6.3,3.6,5.840,0.407
20230513,424116,6.5,8.5,8.0,4.9,7.330,0.482
20230512,373582,6.5,6.4,6.8,4.3,6.800,0.382
20230511,390313,6.6,7.2,6.8,4.0,5.913,0.535
20230510,403240,6.5,7.1,7.4,5.3,4.960,0.48
20230509,417241,6.4,8.9,6.8,4.9,5.420,0.305
20230508,406548,6.4,9.5,5.3,4.0,5.713,0.278
20230507,429738,6.3,9.3,4.9,3.5,4.670,0.251
20230506,427808,6.3,9.2,4.8,3.7,4.490,0.237
20230505,408914,6.6,9.5,8.8,6.4,11.560,0
20230504,294854,6.6,8.8,8.3,3.9,7.723,0.347
20230503,306607,6.6,9.3,9.3,4.4,6.510,0.262
20230502,310443,6.6,9.4,6.8,4.5,8.050,0.321
20230501,331172,6.7,9.6,6.4,3.8,8.120,0.690
20230430,342972,6.5,9.4,6.3,4.5,4.610,0.405
20230429,384481,6.6,9.4,8.4,3.8,8.120,0.721
20230428,317431,6.6,9.1,9.0,5.5,8.150,0.514
20230427,317337,6.5,9.2,7.2,4.3,8.166,0.552
20230426,348082,6.6,9.2,7.9,4.0,6.020,0.433
20230425,331039,6.6,9.4,7.8,4.6,8.140,0.494
20230424,312932,6.6,9.6,8.7,5.2,9.510,0.553
20230423,312372,6.6,9.1,7.6,4.4,10.910,.550
20230422,310183,6.6,9.5,7.5,5.4,10.350,0.578
20230421,320891,6.6,9.4,7.6,5.3,10.770,0.596
20230420,321212,6.6,7.5,7.1,4.2,12.120,0.599
20230419,320490,6.6,9.5,9.0,5.3,11.410,0.524
20230418,329725,6.6,9.4,7.3,5.9,9.640,0.498
20230417,380012,6.5,9.1,7.9,4.4,10.013,0.536
20230416,341638,6.6,9.3,8.0,4.3,10.210,0.666
20230415,388164,6.6,9.0,8.8,5.0,10.800,0.709
20230414,348711,6.5,9.6,7.9,4.5,9.780,0.381
20230413,339948,6.6,9.3,8.2,4.2,10.150,0.435
20230412,334069,6.6,9.5,9,5.6,11.300,0.731
20230411,357686,6.6,9.6,8.5,4.7,9.140,0.461
20230410,369592,6.5,9.4,7.3,4.1,8.400,0.479
20230409,361971,6.5,9.8,7.4,4.5,6.470,0.464
20230408,405432,6.5,9.8,6.6,4.0,6.510,0.371
20230407,432468,6.4,9.3,6.1,4.3,6.410,0.303
20230406,425961,6.5,9.4,5.9,4.5,5.906,0.392
20230405,395901,6.7,9.1,9.4,5.2,10.800,0.721
20230404,306981,6.6,9.6,7.6,4.1,9.690,0.410
20230403,323373,6.6,9.7,8.1,4.0,9.646,0.624
20230402,310475,6.7,9.3,8.6,5.0,8.490,0.52
20230401,305480,6.6,9.4,8.1,4.4,8.600,0.4350
20230331,305030,6.5,9.7,7.4,4.8,8.090,0.387
20230330,305191,6.7,9.7,8.5,4.2,7.610,0.49
20230329,305217,6.7,9.6,8.7,5.0,7.520,0.351
20230328,296407,6.5,9.8,7.4,5.3,7.100,0.281
20230327,335122,6.7,9.8,8.5,4.5,8.013,0.561
20230326,316992,6.6,9.6,7.9,4.3,7.430,0.469
20230325,357909,6.5,9.6,7.2,6.5,6.040,0.406
20230324,388379,6.4,9.6,7.1,4.2,3.770,0.172
20230323,410033,6.6,9.4,10.5,6.2,9.496,0.868
20230322,326719,6.5,9.7,9.4,5.2,7.990,0.599
20230321,316782,6.5,9.7,8.9,4.7,8.080,0.409
20230320,328310,6.6,9.7,10.9,4.4,10.483,0.41
20230319,315029,6.6,8.8,6.8,4.1,9.790,0.356
20230318,315374,6.6,9.8,7.7,4.2,10.860,0.386
20230317,312250,6.5,9.7,8.4,4.9,12.300,0.38
20230316,310013,6.6,9.4,8.8,4.3,10.290,0.296
20230315,294657,6.6,9.6,8.3,4.5,9.960,0.219
20230314,318314,6.6,9.6,8.2,4.4,9.850,0.151
20230313,344644,6.6,9.5,9.3,5.5,11.313,0.667
20230312,302968,6.6,9.8,9.3,4.8,12.140,.674
20230311,320619,6.6,9.8,9.5,4.4,11.790,0.377
20230310,308185,6.6,9.4,9.9,5.0,12.860,0.555
20230309,310921,6.7,9.8,10.3,4.9,12.700,0.536
20230308,325197,6.6,9.4,9.5,6.3,11.760,0.461
20230307,304464,6.6,9.7,10,6.4,12.130,0.379
20230306,322787,6.7,9.3,8.8,4.6,12.583,0.415
20230305,309117,6.6,9.4,8.8,4.7,11.600,0.371
20230304,314015,6.6,9.7,8.5,4.7,11.600,0.246
20230303,311329,6.6,9.8,8.7,4.7,10.810,0.260
20230302,307486,6.7,9.8,9.1,4.9,11.980,0.474
20230301,299739,6.6,9.6,8.2,5.2,11.420,0.3020
20230228,295273,6.6,9.6,8.5,5.2,11.330,0.237
20230227,299118,6.7,9.5,8.8,4.5,10.326,0.386
20230226,304000,6.6,9.6,10.1,4.4,10.320,0.296
20230225,304928,6.6,9.8,9.2,5.1,10.380,0.392
20230224,308953,6.6,9.7,8.2,5.4,9.100,.419
20230223,303143,6.6,9.8,8.3,4.6,8.526,0.548
20230222,296753,6.5,9.5,9,4.8,7.930,0.366
20230221,292087,6.5,9.4,11.4,4.9,8.530,0.326
20230220,310671,6.7,9.6,11.5,4.8,8.913,0.667
20230219,306598,6.7,9.5,10.4,4.7,8.500,0.529
20230218,344369,6.6,9.5,11.8,5.3,8.120,0.529
20230217,301959,6.5,9.5,12,6.0,7.950,0.399
20230216,297823,6.5,9.4,9,4.4,7.476,0.296
20230215,292920,6.5,9.4,9.4,4.9,6.670,0.264
20230214,301639,6.5,9.6,9.4,5.8,7.510,0.285
20230213,303037,6.7,9.6,9,4.4,7.633,0.693
20230212,317561,6.6,9.5,9,5.4,6.170,0.636
20230211,299805,6.5,9.3,9.1,4.8,5.400,0.220
20230210,358086,6.5,9.7,10.2,5.8,9.000,0.639
20230209,296343,6.6,9.6,8.5,4.7,8.000,0.465
20230208,289286,6.5,9.5,8.5,4.6,7.050,0.402
20230207,275719,6.5,9.6,8.3,5.2,5.960,0.237
20230206,278362,6.5,9.6,7,4.0,6.360,0.2610
20230205,283815,6.5,8.7,7,4.1,5.820,0.250
20230204,288831,6.5,9.3,7.6,4.1,6.660,0.227
20230203,291807,6.5,9.5,7,5.0,6.300,0.357
20230202,301695,6.6,9.4,8.2,4.6,7.523,0.335
20230201,303909,6.6,9.3,8.4,4.4,8.200,0.3270
20230131,316569,6.5,9.6,9,4.6,8.470,0.271
20230130,323938,6.5,9.5,7.8,4.6,8.330,0.287
20230129,322393,6.7,9.6,7.7,4.1,9.000,0.290
20230128,320761,6.6,9.7,7.4,4.7,8.020,0.250
20230127,314946,6.5,9.8,9,5.8,7.790,0.235
20230126,306731,6.7,9.7,7.3,4.1,8.626,0.130
20230125,296994,6.6,9.7,9.3,5.3,8.860,0.143
20230124,304853,6.7,9.7,10.1,4.5,9.213,0.251
20230123,304503,6.6,9.5,9.4,4.4,8.310,0.223
20230122,309468,6.6,9.5,9.3,4.8,6.930,0.686
20230121,320087,6.6,9.8,9.9,5.5,5.760,0.366
20230120,317292,6.6,9.4,7.2,5.2,6.040,0.390
20230119,317188,6.6,9.1,7.5,4.7,5.280,0.300
20230118,317839,6.6,9.5,7.6,5.5,4.410,0.270
20230117,333125,6.6,9.7,7.4,6.0,5.380,0.256
20230116,327312,6.6,9.6,8.,5.5,11.783,0.274
20230115,330772,6.6,9.4,6.3,4.6,9.490,0.188
20230114,335180,6.4,9.6,4.9,4.4,8.410,0.131
20230113,340990,6.6,9.0,10.5,9.1,13.770,0.573
20230112,302954,6.7,9.4,9.1,3.9,11.806,.283
20230111,296969,6.6,9.4,8.8,4.5,10.870,.332
20230110,291971,6.5,8.5,8.1,4.3,12.880,0.364
20230109,305003,6.6,9.2,8.8,4.3,11.816,0.544
20230108,307000,6.6,9.4,7.7,4.4,12.060,1.053
20230107,304312,6.5,9.6,7.6,4.2,11.420,0.837
20230106,306674,6.5,9.0,8.6,3.8,10.020,0.389
20230105,313387,6.5,8.6,6.9,4.3,9.123,0.455
20230104,298023,6.5,8.9,7.4,4.4,8.640,0.367
20230103,297235,6.5,9.6,6,4.4,9.010,0.191
20230102,298557,6.8,9.4,8.4,4.2,8.400,0.307
20230101,308428,6.5,9.3,10.7,4.3,7.910,0.3130
20221231,299185,null,9.5,null,4.5,7.380,0.309
20221230,302284,null,9.3,null,4.8,7.710,0.244
20221229,295638,null,9.3,null,4.2,7.940,0.337
20221228,295865,null,9.2,null,4.6,8.080,0.369
20221227,303284,null,9.3,null,4.8,8.020,0.393
20221226,298629,null,9.4,null,4.4,8.910,0.460
20221225,312912,null,9.5,null,4.6,8.060,0.668
20221224,318460,null,9.5,null,4.6,8.310,0.532
20221223,312933,null,9.6,null,4.8,8.970,0.735
20221222,334567,null,9.3,null,4.7,8.330,0.526
20221221,357493,null,9.1,null,5.1,7.580,0.372
20221220,301032,null,9.6,null,4.8,8.050,0.372
20221219,305786,null,8.9,null,4.3,11.463,0.466
20221218,295707,null,7.9,null,4.3,9.870,0.554
20221217,294608,null,8.7,null,4.6,9.070,0.437
20221216,301199,null,9.4,null,5.4,8.570,0.744
20221215,279232,null,9.5,null,4.2,7.850,0.308
20221214,289205,null,9.3,null,4.4,8.650,0.201
20221213,296293,null,9.3,null,4.4,8.810,0.210
20221212,304742,null,9.4,null,4.5,8.830,0.466
20221211,304773,null,9.3,null,4.4,7.980,0.583
20221210,304400,null,9.4,null,4.3,7.800,0.451
20221209,305359,null,9.5,null,4.9,7.370,0.389
20221208,299936,null,9.0,null,4.4,6.670,0.432
20221207,305709,null,8.1,null,6.7,9.120,0.622
20221206,297296,null,9.0,8.0,4.4,8.120,0.410
20221205,300944,null,8.4,8.5,4.6,7.403,0.686
20221204,298096,null,9.4,7.9,4.3,7.340,0.893
20221203,311684,null,9.7,7.0,4.6,6.760,0.526
20221202,341534,null,9.5,7.3,4.6,7.000,0.375
20221201,338322,null,9.3,6.2,4.4,5.600,0.318
20221130,374504,null,8.8,6.5,4.4,4.800,0.227
20221129,434059,null,9.3,7.8,4.8,7.690,0.287
20221128,324256,null,7.1,8.5,4.5,7.193,0.634
20221127,290691,null,9.2,7.4,4.3,6.580,0.530
20221126,299997,null,9.7,8.1,3.4,6.350,0.303
20221125,310498,null,9.4,7.6,4.9,5.550,0.271
20221124,314180,null,7.7,7.3,4.6,5.290,0.585
20221123,352679,null,9.1,7.9,4.6,5.730,0.268
20221122,322140,null,9.7,7.0,4.7,4.820,0.328
20221121,302670,null,9.3,9.3,4.5,9.696,0.509
20221120,306050,null,9.3,9.0,4.2,9.790,0.399
20221119,311071,null,9.6,9.0,4.3,9.290,0.507
20221118,296193,null,8.9,8.6,4.5,9.583,0.284
20221117,303184,null,9.4,9.5,4.3,8.770,0.255
20221116,298011,null,9.4,10.3,4.4,8.690,0.240
20221115,292093,null,9.5,8.7,4.6,8.290,0.238
20221114,310915,null,7.6,10.0,4.6,7.820,0.343
20221113,409144,null,7.6,11.1,5.9,11.420,0.860
20221112,305445,null,8.1,9.9,4.5,7.470,0.355
20221111,289027,null,7.8,10.7,4.7,8.220,0.568
20221110,286430,null,9.6,10.9,3.5,8.450,0.749
20221109,296496,null,9.6,10.6,3.9,7.170,0.487
20221108,297639,null,9.1,9.7,4.4,7.280,0.401
20221107,299462,null,9.3,8.9,4.0,5.590,0.548
20221106,290774,null,9.6,9.4,4.0,6.450,0.773
20221105,308694,null,9.3,9.3,4.1,7.140,0.583
20221104,307188,null,8.0,10.3,4.2,6.600,0.593
20221103,302836,null,8.9,10.0,4.3,7.040,0.798
20221102,312434,null,7.5,8.9,4.2,6.150,0.637
20221101,300311,1,8.2,8.6,4.3,7.040,0.684
20221031,309328,null,8.0,9.0,4.1,6.590,0.667
20221030,289630,null,8.1,8.6,4.3,5.860,0.523
20221029,294600,null,9.4,9.2,4.3,6.460,0.635
20221028,300017,null,8.6,8.8,4.3,5.570,0.646
20221027,279207,null,8.5,8.6,5.4,5.410,0.816
20221026,296260,null,8.2,8.9,4.2,5.240,0.484
20221025,289117,null,8.6,10.0,4.2,8.540,0.381
20221024,306196,null,9.3,8.5,4.5,8.050,0.572
20221023,309650,null,9.1,9.0,4.2,7.920,0.779
20221022,293990,null,9.5,8.2,4.0,8.000,0.736
20221021,285691,null,8.4,8.0,4.2,7.410,0.617
20221020,292631,null,9.2,8.1,4.0,7.410,0.600
20221019,303684,null,8.9,8.5,4.0,7.440,0.552
20221018,282267,null,9.6,8.2,4.1,7.410,0.359
20221017,312179,null,9.2,8.4,3.8,7.330,0.607
20221016,312189,null,8.9,8.1,4.2,6.990,0.636
20221015,316122,null,8.9,7.4,4.3,8.370,0.551
20221014,303954,null,9.0,8.2,4.4,8.940,0.543
20221013,299508,null,9.5,8.0,3.8,7.990,1.148
20221012,326162,null,9.5,8.1,4.0,7.370,0.829
20221011,319939,null,9.6,8.3,4.2,7.866,0.762
20221010,321276,null,9.5,8.2,4.2,7.510,0.697
20221009,304520,null,9.6,8.0,3.8,7.060,0.649
20221008,312076,null,9.5,8.5,4.0,7.190,0.587
20221007,319932,null,8.7,8.0,4.1,7.840,0.663
20221006,325274,null,9.5,7.9,4.0,7.030,0.575
20221005,363237,null,8.8,7.7,4.0,7.650,0.368
20221004,372920,null,9.4,8.5,4.0,7.066,0.595
20221003,353210,null,9.2,8.0,4.1,6.870,0.535
20221002,310662,null,9.2,7.1,3.8,6.420,0.453
20221001,318564,null,9.4,8.4,3.9,6.020,0.464
20220930,329977,null,8.6,7.9,4.1,6.720,0.440
20220929,325208,null,9.6,8.7,3.9,7.680,0.499
20220928,335249,null,9.5,8.2,3.8,7.200,0.520
20220927,332581,null,9.0,8.1,4.5,7.680,0.404
20220926,341051,null,9.6,10.2,4.4,9.120,0.460
20220925,320237,null,8.2,9.9,4.4,7.200,0.476
20220924,322032,null,9.2,9.7,4.3,7.200,0.375
20220923,338693,null,9.3,9.6,5.1,8.640,0.321
20220922,337630,null,9.6,9.3,4.0,7.680,0.396
20220921,355514,null,9.3,9.6,4.1,7.680,0.313
20220920,400998,null,9.1,9.0,4.2,6.720,0.235
20220919,447606,null,9.3,12.1,4.1,9.570,0.295
20220918,357794,null,9.6,11.8,4.2,8.870,0.276
20220917,352938,null,9.7,11.8,4.3,8.700,0.288
20220916,336562,null,9.2,11.5,4.3,8.080,0.306
20220915,345817,null,9.0,11.1,4.3,6.753,0.212
20220914,344100,null,8.5,11.7,4.2,7.010,0.223
20220913,367903,null,9.3,11.6,4.2,8.776,0.275
20220912,379597,null,3.4,11.8,4.1,8.350,0.198
20220911,382797,null,6.9,10.6,4.1,8.010,0.149
20220910,410007,null,8.3,10.8,4.4,7.480,0.385
20220909,466266,null,8.7,9.2,4.3,2.400,0.053
20220908,473959,null,8.6,9.6,5.0,4.666,0.327
20220907,468352,null,9.3,8.8,5.2,3.960,0.260
20220906,488416,null,6.2,9.6,3.9,5.540,0.080
20220905,475726,null,9.5,9.4,4.0,4.600,0.517
20220904,488081,null,9.4,8.9,4.0,4.010,0.440
20220903,479786,null,9.3,8.5,4.1,4.160,0.533
20220902,462557,null,9.4,9.8,4.0,5.730,0.390
20220901,425392,null,9.3,9.7,3.9,4.756,0.413
20220831,412971,null,9.1,10.3,4.3,7.010,0.334
20220830,350995,null,8.7,10.4,4.1,5.460,0.386
20220829,348795,null,9.1,10.3,4.1,5.810,0.519
20220828,340134,null,9.4,10.8,4.0,5.040,0.378
20220827,355177,null,8.6,9.7,4.0,5.410,0.314
20220826,379327,null,9.5,10.1,4.0,6.300,0.232
20220825,407235,null,9.2,9.7,4.0,8.490,0.265
20220824,425767,null,9.2,10.3,4.3,10.000,0.285
20220823,371572,null,8.1,10.6,4.2,9.440,0.258
20220822,395179,null,9.4,9.9,4.1,8.650,0.324
20220821,398030,null,9.6,9.2,4.0,7.750,0.276
20220820,374069,null,8.7,11.1,4.1,8.760,0.261
20220819,364823,null,9.2,10.0,4.1,8.200,0.250
20220818,388897,null,9.5,6.4,3.9,7.050,0.316
20220817,452744,null,9.2,5.9,4.2,6.970,0.238
20220816,389890,null,9.1,7.2,4.2,10.430,0.296
20220815,356616,null,9.7,7.8,3.9,9.193,0.372
20220814,388224,null,9.6,7.4,3.9,7.610,0.256
20220813,366431,null,9.4,7.1,4.1,10.030,0.236
20220812,338347,null,9.4,7.9,4.3,10.900,0.219
20220811,321425,null,9.6,5.8,4.3,10.466,0.510
20220810,353445,null,9.3,5.5,4.2,10.090,0.288
20220809,322786,null,9.3,6.5,4.4,11.300,0.401
20220808,337496,null,9.2,7.0,6.6,9.910,1.205
20220807,338516,null,9.2,6.5,5.5,8.910,0.479
20220806,361194,null,9.1,6.4,4.9,7.850,0.448
20220805,367767,null,9.5,10.5,7.0,11.040,0.802
20220804,355850,null,9.5,10.2,7.0,9.120,0.458
20220803,428802,null,9.1,9.8,5.8,11.040,0.711
20220802,369851,null,9.4,9.4,5.0,11.520,0.529
20220801,366187,null,9.3,10.5,4.2,12.960,0.615
20220731,378536,null,9.3,10.5,4.6,12.000,0.714
20220730,360671,null,9.3,9.7,4.9,8.030,0.277
20220729,367877,null,9.3,8.9,4.6,10.160,0.278
20220728,331233,null,9.3,10.3,5.0,12.620,0.614
20220727,361656,null,9.4,9.0,4.7,11.290,0.542
20220726,411168,null,9.2,8.3,4.7,9.040,0.431
20220725,412312,null,8.9,6.5,4.3,8.560,0.295
20220724,414029,null,8.6,7.4,4.4,11.160,0.328
20220723,356909,null,9.3,7.9,4.4,9.020,0.306
20220722,366144,null,9.4,6.7,4.4,7.070,0.270
20220721,405162,null,9.7,7.3,4.7,8.260,0.519
20220720,402284,null,9.2,6.2,4.3,6.730,0.369
20220719,465008,null,9.6,5.2,4.2,6.370,0.205
20220718,406545,null,9.1,10.0,4.5,11.720,0.478
20220717,335556,null,9.5,9.4,4.4,10.620,0.361
20220716,345591,null,9.6,9.5,4.3,10.440,0.348
20220715,338745,null,9.1,9.3,4.4,9.260,0.249
20220714,347119,null,9.3,8.3,4.5,9.196,0.236
20220713,359426,null,9.2,7.4,4.3,8.990,0.206
20220712,342587,null,9.2,6.3,4.3,8.470,0.153
20220711,350064,null,9.4,6.9,4.4,10.646,0.190
20220710,323487,null,9.4,7.7,4.3,11.770,0.193
20220709,329267,null,9.5,7.0,4.7,9.440,0.136
20220708,335020,null,9.1,7.2,4.5,10.490,0.170
20220707,315958,null,8.5,12.8,5.0,11.540,0.531
20220706,319589,null,8.6,12.2,4.9,10.190,0.426
20220705,340537,null,9.3,11.3,5.3,9.120,0.445
20220704,352472,null,9.0,11.8,5.5,11.280,0.756
20220703,344166,null,9.2,10.8,5.0,8.960,0.769
20220702,356317,null,8.4,10.2,5.0,6.600,0.829
20220701,360031,null,9.6,8.8,4.5,5.180,0.367
20220630,381271,null,9.1,8.2,4.3,5.393,0.261
20220629,397960,null,9.0,8.3,4.2,6.440,0.200
20220628,388480,null,9.1,7.1,4.0,6.410,0.144
20220627,373654,null,9.0,4.7,4.5,9.600,0.236
20220626,348855,null,9.0,6.3,4.4,6.950,0.333
20220625,349118,null,9.0,2.7,4.3,5.590,0.138
20220624,384845,null,9.4,5.2,4.6,11.350,0.793
20220623,335190,null,9.2,15.9,4.6,9.350,0.767
20220622,334482,null,9.0,15.4,4.6,8.600,0.440
20220621,330770,null,9.3,15.3,4.7,9.050,0.371
20220620,329037,null,9.3,15.1,7.8,11.730,0.704
20220619,329617,null,8.6,15.1,5.2,8.160,0.622
20220618,335465,null,9.4,15.5,4.6,8.170,0.620
20220617,324391,null,9.8,16.4,4.7,8.660,0.348
20220616,321685,null,9.2,14.9,4.7,8.300,0.806
20220615,356513,null,9.4,12.5,5.0,7.190,0.720
20220614,388229,null,9.6,14.3,4.7,9.840,0.526
20220613,327638,null,8.3,11.7,4.5,9.466,0.401
20220612,315765,null,9.1,13.6,4.5,8.370,0.347
20220611,311055,null,8.8,11.6,4.5,7.730,0.300
20220610,326877,null,9.2,11.9,4.7,7.720,0.342
20220609,330087,null,9.3,11.5,4.5,7.996,0.357
20220608,325489,null,9.3,10.8,4.6,6.950,0.289
20220607,317939,null,9.3,9.6,4.9,6.500,0.380
20220606,436854,null,9.3,9.4,5.3,7.400,0.216
20220605,331103,null,9.5,11.0,4.7,9.430,0.353
20220604,309831,null,9.3,10.9,4.9,8.870,0.362
20220603,302838,null,9.6,10.2,5.0,9.800,0.327
20220602,309318,null,9.7,10.6,4.3,9.146,0.228
20220601,305275,null,9.4,10.5,4.2,8.190,0.181
20220531,306566,null,9.3,10.2,4.4,8.910,0.226
20220530,308086,null,9.3,9.4,4.7,7.970,0.342
20220529,285099,null,9.3,10.4,4.5,7.560,0.322
20220528,286258,null,9.3,9.6,4.9,7.550,0.390
20220527,284982,null,9.6,10.0,5.4,8.020,0.757
20220526,302214,null,9.7,10.0,6.2,8.220,1.021
20220525,320173,null,9.3,9.0,5.0,7.230,1.021
20220524,311654,null,9.2,7.7,4.6,7.330,0.510
20220523,318485,null,9.2,7.9,4.9,8.510,0.667
20220522,313424,null,9.1,7.8,5.4,9.320,0.807
20220521,314102,null,9.5,7.5,5.5,9.110,0.815
20220520,303698,null,9.0,6.3,5.3,9.660,0.730
20220519,302456,null,9.5,7.4,5.2,8.693,0.960
20220518,314601,null,9.2,7.5,5.2,9.540,0.609
20220517,305453,null,9.0,6.9,4.7,8.770,0.309
20220516,314574,null,8.5,10.1,4.7,7.790,0.556
20220515,307931,null,9.1,9.3,4.4,7.580,0.511
20220514,318710,null,9.3,8.9,4.5,7.660,0.399
20220513,314400,null,8.9,10.3,4.5,7.640,0.832
20220512,306502,null,9.6,11.3,5.4,7.410,1.018
20220511,293502,null,9.1,10.3,4.5,7.640,0.832
20220510,305716,null,9.3,12.3,4.4,9.800,0.577
20220509,323674,null,9.0,9.0,3.7,8.360,0.786
20220508,309367,null,9.0,10.2,4.4,8.300,0.899
