老磊,家阿贸府樊(沛/老),ph,bod,cod,ss,tn,tp
20231021,23201,6.5,3.2,3.4,2.5,5.472,0.361
20231020,22847,6.5,3.5,3.6,2.5,5.397,0.412
20231019,22619,6.6,1.7,3.8,3.3,5.160,0.660
20231018,21657,6.6,1.6,4.0,2.6,5.546,0.348
20231017,23310,6.5,1.7,4.1,2.8,5.706,0.372
20231016,23858,6.4,1.1,3.7,2.9,5.963,0.425
20231015,22852,6.4,4.7,3.9,3.0,6.052,0.446
20231014,21951,6.4,4.5,3.8,3.3,5.329,0.342
20231013,22473,6.3,3.2,3.6,3.4,4.987,0.423
20231012,22205,6.5,1.9,3.6,3.1,4.935,0.470
20231011,22598,6.4,3.0,3.7,3.1,4.579,0.192
20231010,22563,6.5,2.8,4.1,3.1,5.124,0.160
20231009,25990,6.3,2.2,4.1,2.8,6.675,0.299
20231008,26778,6.4,2.9,3.6,2.7,6.023,0.282
20231007,26151,6.3,1.9,3.7,2.9,5.825,0.290
20231006,23890,6.5,2.5,4.5,2.9,6.260,0.578
20231005,26843,6.5,2.9,3.6,3.0,5.722,0.181
20231004,27013,6.4,2.5,4.4,2.9,6.605,0.164
20231003,27240,6.4,1.9,3.7,3.0,7.150,0.183
20231002,27300,6.4,1.7,4.4,2.9,8.144,0.365
20231001,27398,6.3,1.8,3.8,2.9,8.115,0.293
20230930,26332,6.3,2.2,3.5,2.9,5.879,0.073
20230929,27691,6.3,4.6,3.4,2.8,5.425,0.311
20230928,27129,6.2,0.9,3.1,2.8,4.954,0.408
20230927,26795,6.4,2.4,4.1,2.9,4.425,0.280
20230926,27500,6.4,1.9,3.4,2.8,4.425,0.137
20230925,27167,6.4,2.1,3.4,2.9,4.425,0.232
20230924,26490,6.4,2.2,3.3,2.9,4.425,0.457
20230923,26269,6.5,2.1,3.0,3.1,4.425,0.713
20230922,25973,6.4,3.6,3.1,3.1,4.425,0.355
20230921,25767,6.2,3.3,3.4,3.0,4.425,0.612
20230920,25770,6.5,3.4,3.0,3.1,4.425,0.562
20230919,25740,6.4,2.5,3.2,3.3,4.425,0.292
20230918,25984,6.4,2.0,2.9,3.0,4.425,0.320
20230917,26002,6.3,1.5,2.7,2.8,4.425,0.293
20230916,25015,6.4,1.7,3.0,2.9,4.425,0.616
20230915,22163,6.4,1.5,3.3,3.6,4.425,0.457
20230914,26423,6.4,2.0,3.2,3.0,4.425,0.348
20230913,25140,6.4,1.4,3.2,3.2,4.425,0.185
20230912,21597,6.4,1.9,3.8,3.0,4.425,0.210
20230911,21911,6.4,1.9,3.4,2.8,4.425,0.277
20230910,21574,6.0,1.7,3.2,2.4,4.425,0.192
20230909,22786,6.5,1.4,3,4.3,4.425,0.192
20230908,22511,6.5,1.7,3.3,2.0,4.425,0.279
20230907,20859,6.5,1.7,3.2,2.0,4.425,0.347
20230906,24039,6.5,2.3,3.3,2.0,4.425,0.428
20230905,22921,6.5,1.9,2.9,2.0,4.425,0.485
20230904,23486,6.2,3.6,2.8,2.0,4.425,0.384
20230903,25027,6.5,2.9,2.5,2.0,4.425,0.392
20230902,24460,6.4,3.0,5.5,1.1,3.341,0.111
20230901,23467,6.2,1.2,3.5,2.4,3.854,0.200
20230831,23977,6.9,2.3,4.3,2.4,4.414,0.091
20230830,24100,6.5,3.5,3.6,3.0,4.485,0.130
20230829,24703,6.6,3.6,3.4,3.3,4.545,0.167
20230828,25404,6.5,3.3,3.5,2.6,4.391,0.254
20230827,25431,6.5,3.5,3.3,2.3,5.062,0.301
20230826,25387,6.5,3.3,3.1,2.7,4.632,0.178
20230825,23820,6.5,1.8,3.2,3.2,3.475,0.132
20230824,25004,6.5,3.3,3.6,2.8,4.049,0.224
20230823,24904,6.5,2.7,3.3,3.0,4.339,0.225
20230822,26213,6.6,2.3,3.8,4.2,3.603,0.176
20230821,26477,6.5,2.7,4.0,3.1,3.636,0.204
20230820,26480,6.5,2.3,3.9,3.1,4.338,0.114
20230819,27235,6.5,2.3,3.8,3.6,4.327,0.088
20230818,25939,6.7,2.5,3.7,2.9,0.273,0.038
20230817,25735,6.7,2.4,3.7,3.8,0.650,0.073
20230816,26937,6.7,2.6,3.8,3.3,1.303,0.125
20230815,27605,6.6,2.7,3.4,2.7,1.714,0.078
20230814,26445,6.7,2.6,4.1,2.3,2.417,0.237
20230813,27923,6.6,2.7,3.6,2.1,2.403,0.169
20230812,27373,6.6,2.6,3.3,1.8,2.245,0.099
20230811,27848,6.7,2.9,3.4,1.9,2.156,0.049
20230810,26257,6.7,2.5,3.1,1.8,2.795,0.067
20230809,28555,6.7,2.6,3.4,2.4,2.894,0.067
20230808,27840,6.8,2.3,3.9,2.0,2.333,0.050
20230807,25114,6.7,2.8,4.5,2.9,2.879,0.058
20230806,24974,6.7,2.5,4.4,2.5,3.046,0.075
20230805,25712,6.7,2.6,4.2,2.8,2.824,0.091
20230804,25849,6.6,2.3,4.3,2.4,3.198,0.101
20230803,28179,6.6,2.5,4.0,8.0,2.312,0.078
20230802,26903,6.6,2.5,4.2,2.4,3.026,0.513
20230801,26478,6.6,2.0,4.2,2.3,3.177,0.522
20230731,27297,6.6,2.0,4.0,2.0,3.071,0.384
20230730,27313,6.6,1.9,3.7,1.7,3.405,0.294
20230729,27557,6.6,1.8,3.9,1.7,3.181,0.249
20230728,25131,6.6,2.2,4.6,1.6,5.358,0.252
20230727,23305,6.6,3.1,4.3,1.6,2.611,0.208
20230726,21310,6.5,2.9,4.4,1.8,2.918,0.308
20230725,27076,6.5,3.0,4.1,2.0,2.577,0.289
20230724,28050,6.5,1.9,4.3,1.8,3.174,0.439
20230723,28032,6.5,2.8,4.1,2.0,2.577,0.289
20230722,28099,6.5,2.4,4.4,2.0,2.901,0.776
20230721,28034,6.6,2.4,4.2,1.9,3.267,0.617
20230720,28074,6.7,2.1,4.1,1.8,3.633,0.675
20230719,27780,6.6,2.3,3.7,2.0,2.795,0.776
20230718,25393,6.6,2.0,4.4,2.1,3.722,0.582
20230717,27837,6.6,2.6,3.8,1.8,3.149,0.431
20230716,27374,6.5,2.4,4.0,1.7,4.285,0.487
20230715,27577,6.6,2.6,3.9,1.8,4.229,0.435
20230714,27372,6.5,3.3,4.2,1.8,4.476,0.309
20230713,27471,6.6,2.7,4.4,1.8,3.584,0.262
20230712,27814,6.5,1.8,4.5,1.8,3.164,0.262
20230711,27545,6.5,2.5,4.3,1.8,3.278,0.014
20230710,27705,6.5,2.6,4.7,1.8,4.002,0.206
20230709,27634,6.6,2.7,4.5,1.7,4.053,0.137
20230708,28088,6.6,2.3,4.4,1.7,3.063,0.332
20230707,27813,6.6,2.6,4.0,1.7,1.260,0.148
20230706,28280,6.7,2.5,5.2,2.5,3.046,0.075
20230705,28661,6.6,2.2,4.3,1.9,1.735,0.117
20230704,27228,6.7,2.5,4.8,2.0,1.220,0.150
20230703,28225,6.6,2.3,5.1,1.9,1.716,0.60
20230702,29104,6.5,2.3,4.7,1.8,2.357,0.154
20230701,29600,6.5,2.2,4.2,1.9,1.929,0.206
20230630,29147,6.6,2.5,4.9,2.1,2.364,0.1820
20230629,29677,6.5,2.4,4.9,2.3,1.660,0.151
20230628,29190,6.5,2.8,4.5,2.3,1.535,0.127
20230627,29535,6.7,2.1,5.2,2.1,1.912,0
20230626,29316,6.7,2.7,5.2,2.3,1.900,0.2570
20230625,30234,6.6,2.5,4.9,2.2,2.522,0.260
20230624,30166,6.6,2.3,4.8,2.2,2.399,0.174
20230623,28801,6.7,3.3,5.5,1.7,4.085,0.163
20230622,29346,6.6,2.4,5.5,2.0,4.197,0
20230621,29211,6.5,2.6,6.1,1.9,5.056,0.1290
20230620,24004,6.7,2.3,5.8,1.9,4.610,0.164
20230619,25948,6.7,2.2,5.8,1.8,5.167,0.192
20230618,27658,6.6,2.9,5.1,2.2,5.921,0.426
20230617,29869,6.6,2.7,5.3,2.1,2.707,0.269
20230616,28038,6.7,2.4,6.3,2.0,3.499,0.208
20230615,28254,6.5,2.0,5.4,2.0,4.412,0.2140
20230614,24751,6.6,3.1,3.1,1.7,4.542,0.266
20230613,22588,6.7,2.8,6.6,3.2,4.100,0.1860
20230612,24666,6.6,2.7,6.4,2.1,2.513,0.241
20230611,25311,6.6,3.0,5.4,2.1,2.513,0.287
20230610,25098,6.6,2.7,5.4,2.1,2.513,0.1890
20230609,25785,6.6,2.9,5.5,2.0,2.513,0.555
20230608,24766,6.7,2.3,5.6,2.2,2.513,0.258
20230607,25709,6.6,2.9,2.9,2.3,1.095,0.344
20230606,25024,6.6,2.4,4.6,2.6,0.303,0.1650
20230605,25365,6.6,2.9,6.3,2.8,1.908,0.204
20230604,25452,6.5,2.8,5.6,2.7,4.513,0.3690
20230603,25004,6.4,3.7,4.9,2.9,4.070,0.193
20230602,26162,6.4,3.2,5.6,2.6,5.245,0.267
20230601,26155,6.3,2.2,5.4,2.7,5.187,0.167
20230531,26432,6.5,1.9,4.4,2.7,4.021,0.182
20230530,24045,6.5,2.3,4,1.8,3.925,0.213
20230529,25817,6.5,2.0,5,2.1,5.661,0.46
20230528,24851,6.5,2.1,4.9,2.4,4.944,0.258
20230527,24760,6.4,1.9,3.9,2.2,2.870,0.352
20230526,24246,6.6,2.3,4.6,1.9,1.878,0.328
20230525,25366,6.5,2.1,3.6,2.1,2.643,0
20230524,25682,6.5,2.0,5.6,2.1,0.523,0.195
20230523,25992,6.5,2.5,5.1,2.0,1.432,0
20230522,25568,6.4,2.0,5.2,2.5,1.428,0.140
20230521,25809,6.2,2.1,2.1,2.1,2.366,0.418
20230520,26125,6.4,2.4,4.7,2.0,1.086,0.277
20230519,26549,6.5,2.5,4.7,1.8,3.434,0.124
20230518,24991,6.6,2.2,5,1.8,4.095,0.0850
20230517,25321,6.6,2.2,5.1,1.7,3.848,0.068
20230516,25576,6.5,2.2,5,2.1,3.781,0.355
20230515,25853,6.5,2.0,5.3,2.2,4.689,0.2070
20230514,26267,6.3,2.3,4.2,2.0,4.619,0.209
20230513,26250,6.6,1.5,4.8,1.8,4.180,0.259
20230512,25724,6.5,1.0,5.1,2.0,4.693,0.189
20230511,26240,6.5,2.2,8,1.7,4.402,0.3130
20230510,26307,6.6,1.9,4.9,1.7,4.408,0.189
20230509,25879,6.5,2.1,5.1,2.0,4.003,0.1320
20230508,25842,6.5,2.0,4.6,1.6,5.005,0.132
20230507,25476,6.6,2.7,4.3,1.7,4.856,0.132
20230506,26946,6.5,2.0,4.6,1.7,5.311,0.132
20230505,25246,6.6,2.1,4.8,1.5,5.262,0.132
20230504,22175,6.6,1.7,4.6,1.4,3.696,0.1320
20230503,22943,6.6,1.6,4.9,1.8,3.170,0
20230502,22673,6.6,1.5,5.6,1.7,4.524,0.171
20230501,24281,6.5,1.4,3.6,1.6,4.745,0
20230430,25334,6.5,1.6,4.2,2.1,4.096,0
20230429,25826,6.6,1.5,4.8,1.9,4.028,0
20230428,23631,6.6,1.5,5.7,1.7,3.776,0
20230427,23722,6.5,1.6,5.7,2.9,4.762,0
20230426,25876,6.6,1.5,6.1,1.7,3.877,0.209
20230425,23076,6.6,1.3,6.4,1.7,4.002,0.226
20230424,23160,6.6,1.6,6.5,1.9,4.478,.244
20230423,23671,6.5,1.3,7.1,1.5,4.731,.233
20230422,23296,6.5,1.6,5.4,1.6,4.257,.172
20230421,24054,6.6,1.3,6,1.8,4.133,.1910
20230420,24510,6.7,1.5,6.3,2.3,4.063,0
20230419,25617,6.7,1.3,5.7,2.2,3.892,0.170
20230418,24290,6.7,1.6,6.3,1.8,3.993,0
20230417,25099,6.6,2.0,4.9,1.9,4.583,0.1630
20230416,25575,6.6,1.6,4.2,2.2,5.003,0.1440
20230415,25641,6.6,1.9,3.6,2.1,4.641,0.2020
20230414,24684,6.5,2.0,6,2.0,4.247,0.1860
20230413,25571,6.6,1.9,6.2,1.5,5.098,0.176
20230412,25817,6.6,1.8,5.1,1.9,4.684,0.255
20230411,27123,6.6,1.9,5.4,1.5,3.690,0
20230410,27076,6.5,1.6,5.2,1.8,3.680,0.244
20230409,26239,6.5,2.0,4.8,1.6,4.230,0.074
20230408,25768,6.5,1.6,4.5,1.5,3.029,0
20230407,23226,6.4,3.4,5.2,1.8,3.052,0.140
20230406,26649,6.4,1.8,6.2,2.4,3.125,0.188
20230405,26210,6.5,1.9,5.4,2.2,3.366,0.198
20230404,21002,6.5,2.0,6.1,2.1,2.564,0.399
20230403,21189,6.4,2.1,5.5,1.8,3.580,0.357
20230402,22872,6.5,2.1,6,1.5,4.548,0.443
20230401,24256,6.4,2.2,5.7,1.5,3.672,0.322
20230331,23529,6.7,2.0,5.1,1.0,3.761,0.238
20230330,23035,6.6,2.0,5.8,1.4,3.911,0.297
20230329,23847,6.6,2.1,5.4,1.4,3.137,0.313
20230328,24151,6.7,1.8,5.1,1.4,3.640,0.227
20230327,26038,6.7,1.6,5,1.6,4.424,0.270
20230326,26915,6.6,2.0,4.3,1.6,4.481,0.199
20230325,26277,6.6,1.9,4,1.5,3.076,0.177
20230324,27627,6.7,2.3,3.9,2.0,3.119,0.161
20230323,28881,6.7,1.6,5.5,1.5,4.008,0
20230322,20182,6.7,1.9,5.3,1.2,4.349,0.293
20230321,19978,6.7,2.0,6.5,1.2,8.855,0.243
20230320,20488,6.8,2.0,5.8,1.3,9.682,0.275
20230319,21671,6.8,2.5,5.6,1.3,9.662,0.253
20230318,20938,6.7,1.9,5.2,1.2,8.519,0.182
20230317,20019,6.7,1.1,5.6,1.0,8.383,0.176
20230316,20436,6.7,2.4,5.1,1.2,7.827,0.224
20230315,19696,6.7,2.0,5,1.2,7.512,0.232
20230314,20090,6.7,2.0,5.1,1.3,8.336,0.224
20230313,21311,6.7,2.1,5.6,1.3,8.200,0.353
20230312,22139,6.7,1.8,5.6,1.3,9.392,0.394
20230311,21374,6.7,2.0,5.7,1.3,8.413,0.328
20230310,20457,6.7,1.4,5.4,1.0,3.795,0.210
20230309,20190,6.7,1.2,5.6,1.3,3.896,0.245
20230308,19923,6.7,2.2,5,1.3,3.841,0.226
20230307,19845,6.7,2.0,5.2,1.3,3.778,0.356
20230306,21371,6.7,2.1,5.3,1.3,5.421,0.193
20230305,21896,6.6,1.7,5,1.3,5.605,0.193
20230304,21385,6.7,1.8,4.5,1.3,3.957,0.193
20230303,20520,6.7,2.3,5.1,1.0,4.103,0.193
20230302,20857,6.6,2.1,5.3,1.3,5.117,0.193
20230301,22335,6.6,2.1,5,1.0,4.427,0.198
20230228,20394,6.7,2.0,5.3,1.3,4.900,0
20230227,21830,6.7,2.0,5.6,1.3,6.950,0.181
20230226,22690,6.6,1.6,5.1,1.3,5.993,0.164
20230225,22514,6.7,1.9,5,1.3,4.619,0.162
20230224,22210,6.7,2.0,5.3,1.0,5.498,0.022
20230223,21110,6.7,2.1,4.9,1.2,5.010,0
20230222,21550,6.6,1.9,4.7,1.0,4.067,0.003
20230221,21299,6.7,1.5,5.1,1.2,4.769,0.018
20230220,22889,6.6,1.2,5.4,1.3,7.638,0.030
20230219,23069,6.6,1.4,5.1,1.3,7.346,0.014
20230218,24977,6.6,1.5,5,1.3,6.007,0.004
20230217,22611,6.5,1.7,4.8,1.0,5.091,0.086
20230216,22738,6.5,1.5,4.1,1.2,4.802,0.013
20230215,24239,6.6,1.6,4.6,1.0,4.844,0.021
20230214,21770,6.6,1.4,4.7,1.3,5.471,0.023
20230213,22934,6.6,1.0,5,1.3,8.507,0.025
20230212,24513,6.6,1.3,4,1.3,6.409,0
20230211,23623,6.6,1.9,4.2,1.3,4.584,0
20230210,23971,6.6,3.3,5.2,1.3,6.625,0.036
20230209,20207,6.7,2.7,5.1,1.3,5.803,0.034
20230208,20650,6.7,2.7,4.9,1.0,5.608,0.037
20230207,20490,6.7,1.7,5.4,1.3,6.228,0.039
20230206,20428,6.6,1.8,5.2,1.3,9.678,0.044
20230205,21886,6.7,1.1,6.4,1.4,9.881,0.045
20230204,21531,6.6,1.9,4.6,1.3,6.436,0.030
20230203,20812,6.6,2.6,4.8,1.4,6.277,0.026
20230202,21009,6.6,1.8,5.1,1.4,6.277,0.030
20230201,21221,6.6,1.7,5.4,1.0,6.277,0.027
20230131,20517,6.7,1.2,5.2,1.4,6.277,0.021
20230130,21499,6.7,2.5,6,1.4,8.620,0.026
20230129,21996,6.7,1.3,6,1.4,8.498,0.019
20230128,22074,6.7,2.2,5,1.3,6.809,0.014
20230127,21949,6.6,1.8,5,1.3,6.033,0.017
20230126,21706,6.6,2.1,4.6,1.3,5.580,0
20230125,21434,6.6,1.2,5.1,1.0,7.605,0.046
20230124,22089,6.6,1.6,5,1.4,6.603,0.067
20230123,22837,6.6,1.5,5,1.3,5.455,0.036
20230122,21377,6.6,1.5,5,1.3,6.316,0.052
20230121,22221,6.7,1.6,4,1.3,4.551,0.026
20230120,23547,6.8,1.0,4,1.3,4.938,0.045
20230119,23346,6.8,1.9,4.4,1.3,4.139,0.055
20230118,24019,6.7,1.7,4,1.3,4.623,0.046
20230117,22719,6.7,2.0,5,1.4,2.991,0.098
20230116,24753,6.6,1.8,5,1.4,3.646,0.073
20230115,25783,6.5,2.1,5,1.6,3.798,0.047
20230114,23198,6.6,1.6,4,1.3,2.353,0.048
20230113,23621,7.1,1.4,6,1.5,4.328,0.082
20230112,19178,7.1,2.4,5.1,1.3,2.980,0.087
20230111,19110,7.1,1.1,5,1.3,3.081,0.088
20230110,18926,7.1,1.5,5,1.3,3.183,0.058
20230109,18811,7.1,1.2,6,1.4,5.189,0.111
20230108,19640,7.1,1.6,6,1.4,5.189,0.111
20230107,19258,7.1,2.0,5,1.3,3.740,0.069
20230106,18545,7.1,2.2,5,1.4,3.394,0.052
20230105,18152,7.1,1.9,5.2,1.4,3.515,0.037
20230104,17860,7.4,1.6,5,1.4,3.236,0.053
20230103,17684,7.4,1.2,5.2,1.4,3.142,0.149
20230102,18738,7.4,1.3,5.9,1.4,5.777,0.184
20230101,20015,7.3,1.8,4.7,1.4,6.473,0.223
20221231,20601,null,1.5,null,1.3,4.128,0.130
20221230,19797,null,1.3,null,1.3,3.540,0.080
20221229,18198,null,1.6,null,1.3,3.088,0.175
20221228,19252,null,1.5,null,1.2,2.660,0.062
20221227,19201,null,1.0,null,1.3,3.229,0.045
20221226,20487,null,1.3,null,1.2,4.773,0.123
20221225,20580,null,1.3,null,1.3,4.970,0.148
20221224,22143,null,1.1,null,1.2,5.230,0.036
20221223,21628,null,1.7,null,1.2,5.570,0.049
20221222,22237,null,1.0,null,1.2,4.138,0.189
20221221,22972,null,1.2,null,1.2,4.499,0.108
20221220,20434,null,1.1,null,1.2,4.141,0.091
20221219,21190,null,1.0,null,1.2,6.458,0.235
20221218,21893,null,1.2,null,1.3,5.831,0.360
20221217,21668,null,1.2,null,1.2,4.783,0.163
20221216,21626,null,0.9,null,1.3,5.452,0.129
20221215,21963,null,0.6,null,1.3,4.499,0.108
20221214,21359,null,1.1,null,1.2,4.450,0.101
20221213,21436,null,0.3,null,1.2,5.041,0.108
20221212,22102,null,0.5,null,1.2,5.449,0.152
20221211,22994,null,2.0,null,1.2,5.468,0.240
20221210,22663,null,0.9,null,1.2,5.109,0.155
20221209,21838,null,1.8,null,1.2,4.594,0.113
20221208,21351,null,1.5,null,1.2,4.011,0.113
20221207,19995,null,0.8,null,1.2,3.740,0.059
20221206,19704,null,1.2,null,1.2,3.740,0.059
20221205,23235,null,0.6,5.9,1.2,4.572,0.100
20221204,23234,null,1.1,6.1,1.3,4.785,0.077
20221203,23694,null,0.4,5.0,1.2,4.773,0.067
20221202,23083,null,0.4,5.3,1.2,5.456,0.062
20221201,22857,null,1.2,3.6,1.2,4.582,0.105
20221130,23765,null,1.2,2.1,1.2,4.582,0.105
20221129,27085,null,0.4,4.9,1.3,4.210,0.192
20221128,21101,null,1.1,5.7,1.2,5.209,0.173
20221127,22318,null,1.2,4.6,1.3,5.169,0.174
20221126,22165,null,0.5,5.8,1.3,4.719,0.216
20221125,22389,null,1.1,5.7,1.3,5.090,0.204
20221124,21049,null,1.1,3.6,1.2,4.444,0.176
20221123,20679,null,0.8,6.7,1.2,4.377,0.176
20221122,21947,null,1.4,6.0,1.2,4.565,0.126
20221121,20542,null,0.5,7.3,1.3,5.549,0.183
20221120,22816,null,1.0,6.7,1.3,6.135,0.176
20221119,22365,null,1.0,5.5,1.3,5.259,0.144
20221118,21793,null,1.3,null,1.2,5.374,0.123
20221117,21319,null,1.4,4.5,1.2,4.991,0.135
20221116,21665,null,1.0,6.1,1.2,3.889,0.125
20221115,21863,null,1.2,4.8,1.3,5.317,0.182
20221114,23767,null,1.2,5.0,1.2,4.484,0.181
20221113,25175,null,0.8,3.4,1.2,5.632,0.147
20221112,23152,null,1.0,5.5,1.2,5.577,0.110
20221111,22206,null,1.0,11.7,1.2,2.683,0.058
20221110,21048,null,1.1,10.3,1.2,2.639,0.081
20221109,20328,null,1.2,11.0,1.2,2.664,0.078
20221108,19845,null,1.2,10.4,1.2,2.142,0.107
20221107,21709,null,1.2,10.3,1.2,5.302,0.153
20221106,23025,null,1.2,11.4,1.2,5.302,0.141
20221105,22760,null,1.0,10.7,1.2,5.302,0.144
20221104,22893,null,1.0,9.3,1.2,2.971,0.208
20221103,22873,null,0.9,10.1,1.3,2.806,0.153
20221102,21208,null,1.0,10.7,1.3,2.558,0.151
20221101,22276,null,0.9,9.9,1.2,2.784,0.085
20221031,22697,null,0.9,9.1,1.2,2.915,0.112
20221030,20627,null,1.0,9.3,1.2,2.915,0.045
20221029,20206,null,0.8,9.1,1.2,2.787,0.052
20221028,23212,null,0.8,4.8,1.2,5.323,0.048
20221027,22595,null,0.9,10.0,1.2,2.977,0.083
20221026,21247,null,1.0,8.9,1.3,3.159,0.104
20221025,22221,null,1.0,8.9,1.3,3.159,0.104
20221024,22605,null,0.9,7.4,1.2,3.212,0.392
20221023,24102,null,0.7,8.2,1.2,3.742,0.223
20221022,23402,null,0.9,8.4,1.2,3.717,0.194
20221021,23568,null,0.9,7.9,1.5,2.964,0.133
20221020,22730,null,1.0,7.4,1.2,2.819,0.215
20221019,23237,null,0.9,8.0,1.3,2.902,0.241
20221018,22611,null,0.8,8.2,1.4,3.007,0.501
20221017,24865,null,1.0,7.6,1.3,3.821,0.590
20221016,25812,null,0.8,7.8,1.2,3.731,0.420
20221015,24717,null,0.9,7.3,1.2,3.351,0.394
20221014,25094,null,0.9,7.9,1.3,3.807,0.286
20221013,24235,null,0.9,7.6,1.3,3.371,0.208
20221012,24484,null,1.1,8.3,1.2,3.638,0.208
20221011,23831,null,1.0,7.7,1.2,4.488,0.208
20221010,26099,null,0.6,7.4,1.2,5.177,0.208
20221009,26538,null,0.9,8.4,1.2,5.102,0.208
20221008,26618,null,0.8,7.9,1.2,4.191,0.208
20221007,27346,null,0.9,6.2,1.3,2.579,0.208
20221006,26321,null,1.0,6.0,1.2,1.968,0.208
20221005,27059,null,0.8,5.3,1.2,2.674,0.208
20221004,28072,null,0.8,7.2,1.2,3.568,0.208
20221003,26345,null,0.8,6.0,1.2,4.498,0.208
20221002,27157,null,0.9,4.9,1.2,4.057,0.208
20221001,27877,null,0.8,5.7,1.2,3.889,0.208
20220930,27760,null,0.8,4.9,1.2,3.502,0.208
20220929,27092,null,0.8,4.9,1.2,3.502,0.208
20220928,27248,null,1.0,6.7,1.2,3.642,0.208
20220927,27483,null,1.2,4.9,1.2,3.158,0.208
20220926,27828,null,0.7,4.9,1.2,4.299,0.208
20220925,27927,null,0.9,5.0,1.2,4.189,0.208
20220924,26676,null,0.8,4.9,1.2,3.909,0.208
20220923,29086,null,1.2,6.9,0.9,5.942,0.208
20220922,28027,null,1.0,6.9,0.9,5.942,0.208
20220921,28150,null,1.2,6.9,0.9,5.942,0.208
20220920,29030,null,0.9,6.9,0.9,5.942,0.208
20220919,27814,null,0.8,6.9,0.9,5.942,0.208
20220918,26032,null,1.0,6.9,0.9,5.942,0.208
20220917,26967,null,0.9,5.7,0.9,4.985,0.172
20220916,27440,null,1.2,6.5,1.1,4.976,0.148
20220915,27638,null,1.0,7.3,1.0,4.822,0.152
20220914,28446,null,1.0,5.2,1.0,4.920,0.156
20220913,28426,null,1.3,4.5,1.1,5.815,0.151
20220912,28450,null,1.0,5.5,1.2,7.071,0.149
20220911,28632,null,0.9,3.3,1.2,6.558,0.121
20220910,28671,null,0.9,4.4,1.3,5.700,0.185
20220909,28651,null,1.2,2.8,1.3,4.273,0.121
20220908,28525,null,1.0,2.8,1.9,4.403,0.161
20220907,28507,null,1.1,1.6,1.6,3.849,0.155
20220906,28085,null,1.2,3.2,1.9,4.162,0.245
20220905,28330,null,1.0,3.3,1.8,4.808,0.231
20220904,28310,null,1.1,2.3,2.2,5.239,0.208
20220903,26749,null,0.8,2.9,2.4,4.861,0.485
20220902,28298,null,2.5,8.2,1.6,3.465,0.141
20220901,25175,null,1.5,8.3,1.8,3.516,0.201
20220831,25027,null,1.0,8.2,2.3,4.413,0.286
20220830,24445,null,1.0,8.2,1.6,3.239,0.102
20220829,24278,null,0.8,8.2,1.3,3.694,0.126
20220828,25259,null,1.5,8.2,1.1,5.323,0.106
20220827,25006,null,1.0,8.2,1.3,3.275,0.105
20220826,25500,null,0.5,8.2,1.2,3.707,0.086
20220825,27400,null,0.2,8.2,1.5,4.566,0.157
20220824,27085,null,1.4,4.8,1.5,3.026,0.119
20220823,24583,null,1.7,6.3,1.9,3.424,0.204
20220822,25520,null,0.9,8.2,2.2,5.135,0.200
20220821,27260,null,2.6,8.6,1.1,4.468,0.080
20220820,24288,null,0.8,8.2,1.1,3.910,0.072
20220819,22737,null,1.7,8.2,1.2,4.082,0.078
20220818,25471,null,0.9,8.2,2.2,5.135,0.200
20220817,29392,null,1.0,4.1,1.5,1.680,0.091
20220816,24655,null,2.4,5.5,2.2,4.383,0.173
20220815,25133,null,1.0,5.1,1.6,5.808,0.185
20220814,24778,null,1.2,8.9,1.6,5.772,0.118
20220813,24802,null,1.3,5.1,1.8,5.311,0.282
20220812,23856,null,1.0,4.5,1.2,5.855,0.049
20220811,24302,null,1.1,6.6,1.4,6.427,0.102
20220810,23419,null,1.0,5.6,1.4,4.996,0.139
20220809,23789,null,1.5,6.5,1.4,4.364,0.097
20220808,24331,null,1.5,5.3,1.4,4.899,0.068
20220807,27346,null,1.3,6.2,1.4,5.952,0.085
20220806,26571,null,1.6,6.1,1.6,5.510,0.060
20220805,25370,null,1.2,4.8,1.3,5.668,0.224
20220804,27804,null,1.5,5.6,1.6,6.407,0.101
20220803,29510,null,1.5,3.0,1.7,5.699,0.101
20220802,27714,null,1.3,3.1,2.1,6.151,0.308
20220801,27317,null,1.5,4.4,1.7,6.828,0.327
20220731,27099,null,1.2,4.2,2.0,7.824,0.307
20220730,26795,null,1.5,5.1,1.5,6.753,0.329
20220729,28255,null,1.2,4.8,1.5,6.203,0.101
20220728,27049,null,1.1,5.0,1.6,5.806,0.101
20220727,28762,null,1.7,4.6,1.7,6.192,0.116
20220726,29769,null,1.2,6.0,1.3,0.341,0.110
20220725,29225,null,1.5,6.0,1.4,0.752,0.155
20220724,27366,null,1.2,6.5,1.4,2.874,0.240
20220723,26839,null,1.2,1.3,1.3,1.882,0.140
20220722,25845,null,0.6,6.5,1.5,1.722,0.187
20220721,28316,null,0.7,5.3,1.4,1.810,0.127
20220720,29343,null,0.7,5.6,1.6,1.744,0.130
20220719,28705,null,0.3,null,1.4,1.726,0.061
20220718,29622,null,0.4,6.0,1.4,2.501,0.087
20220717,23132,null,0.8,7.4,0.9,4.047,0.178
20220716,24361,null,1.1,6.3,1.0,3.655,0.171
20220715,24376,null,0.7,5.4,1.2,3.188,0.152
20220714,24168,null,1.7,4.7,1.2,3.398,0.213
20220713,23967,null,1.0,4.7,1.0,3.439,0.233
