관측소명,관측소코드,관측일시,풍향,기압(hPa),습도(%),기온(℃),수온(℃),최대파고(m),풍속(m/s),위도,경도
울산,22189,2018-08-29,,1011.2,88.0,28.8,27.0,1.7,7.0,35.3453000000,129.8414000000
울산,22189,2018-08-30,,1010.1,90.0,28.7,27.1,2.6,10.1,35.3453000000,129.8414000000
울산,22189,2018-08-31,,1009.9,88.0,27.6,26.6,2.3,7.9,35.3453000000,129.8414000000
울산,22189,2018-09-01,,1011.8,81.0,25.4,26.3,2.9,6.1,35.3453000000,129.8414000000
울산,22189,2018-09-02,,1010.4,77.0,26.3,26.0,3.0,5.7,35.3453000000,129.8414000000
울산,22189,2018-09-03,,1003.9,87.0,28.1,25.9,2.2,5.9,35.3453000000,129.8414000000
울산,22189,2018-09-04,,995.9,82.0,27.0,25.4,1.2,4.9,35.3453000000,129.8414000000
울산,22189,2018-09-05,,1002.7,74.0,26.8,24.9,2.6,8.7,35.3453000000,129.8414000000
울산,22189,2018-09-06,,1006.0,74.0,26.6,25.6,1.3,5.7,35.3453000000,129.8414000000
울산,22189,2018-09-07,,1005.6,87.0,24.8,24.3,1.9,8.2,35.3453000000,129.8414000000
울산,22189,2018-09-08,,1011.5,74.0,25.0,23.7,1.9,6.5,35.3453000000,129.8414000000
울산,22189,2018-09-09,,1014.2,81.0,23.8,23.7,4.2,9.3,35.3453000000,129.8414000000
울산,22189,2018-09-10,,1018.7,67.0,24.2,22.8,5.9,10.0,35.3453000000,129.8414000000
울산,22189,2018-09-11,,1019.6,68.0,24.3,24.3,4.2,9.6,35.3453000000,129.8414000000
울산,22189,2018-09-12,,1016.9,88.0,24.9,24.3,3.5,7.4,35.3453000000,129.8414000000
울산,22189,2018-09-13,,1016.5,89.0,25.3,24.5,2.2,6.8,35.3453000000,129.8414000000
울산,22189,2018-09-14,,1014.4,92.0,25.1,24.1,2.2,6.7,35.3453000000,129.8414000000
울산,22189,2018-09-15,,1013.9,93.0,24.6,24.0,2.3,5.1,35.3453000000,129.8414000000
울산,22189,2018-09-16,,1014.0,87.0,26.4,25.7,1.3,3.6,35.3453000000,129.8414000000
울산,22189,2018-09-17,,1015.6,74.0,26.3,25.5,0.7,3.1,35.3453000000,129.8414000000
울산,22189,2018-09-18,,1015.6,84.0,26.0,25.1,0.9,2.2,35.3453000000,129.8414000000
울산,22189,2018-09-19,,1013.5,81.0,25.6,26.2,0.9,3.9,35.3453000000,129.8414000000
울산,22189,2018-09-20,,1009.3,83.0,24.0,25.6,3.3,6.9,35.3453000000,129.8414000000
울산,22189,2018-09-21,,1007.7,84.0,24.5,25.0,3.5,8.2,35.3453000000,129.8414000000
울산,22189,2018-09-22,,1013.8,68.0,25.3,25.1,2.9,4.2,35.3453000000,129.8414000000
울산,22189,2018-09-23,,1015.1,56.0,26.5,25.4,1.6,5.1,35.3453000000,129.8414000000
울산,22189,2018-09-24,,1017.2,51.0,23.4,25.8,2.0,6.4,35.3453000000,129.8414000000
울산,22189,2018-09-25,,1017.0,61.0,23.5,25.8,3.8,7.3,35.3453000000,129.8414000000
울산,22189,2018-09-26,,1017.1,64.0,23.3,24.4,4.7,8.8,35.3453000000,129.8414000000
울산,22189,2018-09-27,,1016.6,63.0,23.1,23.9,3.7,9.1,35.3453000000,129.8414000000
울산,22189,2018-09-28,,1017.2,64.0,23.4,24.1,3.1,7.5,35.3453000000,129.8414000000
울산,22189,2018-09-29,,1012.6,83.0,22.2,24.7,3.4,6.7,35.3453000000,129.8414000000
울산,22189,2018-09-30,,1001.4,77.0,22.8,24.5,4.8,9.4,35.3453000000,129.8414000000
울산,22189,2018-10-01,,1007.2,53.0,21.5,23.3,2.9,9.1,35.3453000000,129.8414000000
울산,22189,2018-10-02,,1016.0,61.0,20.8,23.4,2.3,3.3,35.3453000000,129.8414000000
울산,22189,2018-10-03,,1020.7,58.0,21.9,23.5,3.0,4.2,35.3453000000,129.8414000000
울산,22189,2018-10-04,,1022.2,72.0,23.5,23.2,3.2,9.0,35.3453000000,129.8414000000
울산,22189,2018-10-05,,1015.0,93.0,23.3,22.8,3.1,7.9,35.3453000000,129.8414000000
울산,22189,2018-10-06,,1001.1,82.0,25.0,23.1,11.1,11.7,35.3453000000,129.8414000000
울산,22189,2018-10-07,,1014.3,77.0,23.5,23.3,5.2,2.9,35.3453000000,129.8414000000
울산,22189,2018-10-08,,1017.0,57.0,21.7,23.0,2.9,6.4,35.3453000000,129.8414000000
울산,22189,2018-10-09,,1016.1,61.0,21.8,22.8,2.2,5.4,35.3453000000,129.8414000000
울산,22189,2018-10-10,,1014.4,64.0,21.2,22.9,2.2,5.5,35.3453000000,129.8414000000
울산,22189,2018-10-11,,1019.8,48.0,17.1,22.1,2.7,7.7,35.3453000000,129.8414000000
울산,22189,2018-10-12,,1024.2,61.0,17.4,21.9,2.8,5.0,35.3453000000,129.8414000000
울산,22189,2018-10-13,,1023.5,58.0,20.4,22.5,2.1,5.6,35.3453000000,129.8414000000
울산,22189,2018-10-14,,1021.5,52.0,20.8,22.7,1.5,2.9,35.3453000000,129.8414000000
울산,22189,2018-10-15,,1018.7,56.0,20.3,22.9,1.3,4.2,35.3453000000,129.8414000000
울산,22189,2018-10-16,,1015.0,65.0,20.5,22.6,1.5,4.4,35.3453000000,129.8414000000
울산,22189,2018-10-17,,1014.0,71.0,19.9,22.4,2.8,5.7,35.3453000000,129.8414000000
울산,22189,2018-10-18,,1015.7,77.0,18.6,22.1,6.3,9.9,35.3453000000,129.8414000000
울산,22189,2018-10-19,,1021.0,67.0,19.0,21.9,7.3,11.7,35.3453000000,129.8414000000
울산,22189,2018-10-20,,1024.2,58.0,19.4,22.3,3.5,4.9,35.3453000000,129.8414000000
울산,22189,2018-10-21,,1022.7,54.0,20.1,22.2,1.4,3.2,35.3453000000,129.8414000000
울산,22189,2018-10-22,,1019.7,62.0,21.1,21.9,0.9,2.4,35.3453000000,129.8414000000
울산,22189,2018-10-23,,1016.3,66.0,21.7,21.7,1.4,5.2,35.3453000000,129.8414000000
울산,22189,2018-10-24,,1018.9,60.0,19.2,21.6,2.0,4.6,35.3453000000,129.8414000000
울산,22189,2018-10-25,,1020.1,60.0,19.9,21.9,1.1,3.0,35.3453000000,129.8414000000
울산,22189,2018-10-26,,1012.2,71.0,20.4,21.5,3.4,6.4,35.3453000000,129.8414000000
울산,22189,2018-10-27,,1012.8,54.0,17.0,21.2,2.8,8.3,35.3453000000,129.8414000000
울산,22189,2018-10-28,,1011.6,58.0,17.2,21.2,4.2,9.7,35.3453000000,129.8414000000
울산,22189,2018-10-29,,1012.5,59.0,17.9,20.6,3.3,8.7,35.3453000000,129.8414000000
울산,22189,2018-10-30,,1018.6,49.0,14.5,20.4,2.8,5.8,35.3453000000,129.8414000000
울산,22189,2018-10-31,,1021.4,55.0,14.6,19.5,2.0,4.4,35.3453000000,129.8414000000
울산,22189,2018-11-01,,1024.4,55.0,15.6,20.5,2.0,3.8,35.3453000000,129.8414000000
울산,22189,2018-11-02,,1026.9,48.0,17.4,20.7,1.4,1.7,35.3453000000,129.8414000000
울산,22189,2018-11-03,,1024.7,50.0,18.4,20.7,1.4,1.7,35.3453000000,129.8414000000
울산,22189,2018-11-04,,1021.0,48.0,19.0,20.7,0.7,2.2,35.3453000000,129.8414000000
울산,22189,2018-11-05,,1022.0,60.0,19.2,20.5,0.7,3.1,35.3453000000,129.8414000000
울산,22189,2018-11-06,,1023.9,67.0,19.8,21.3,2.4,5.7,35.3453000000,129.8414000000
울산,22189,2018-11-07,,1023.5,69.0,19.9,21.3,2.2,6.6,35.3453000000,129.8414000000
울산,22189,2018-11-08,,1015.5,80.0,21.0,20.7,4.8,8.3,35.3453000000,129.8414000000
울산,22189,2018-11-09,,1016.4,60.0,18.7,20.3,4.9,8.9,35.3453000000,129.8414000000
울산,22189,2018-11-10,,1023.3,50.0,18.7,20.4,1.7,4.9,35.3453000000,129.8414000000
울산,22189,2018-11-11,,1020.5,58.0,18.9,20.2,0.9,2.9,35.3453000000,129.8414000000
울산,22189,2018-11-12,,1016.8,71.0,17.4,20.1,2.6,7.2,35.3453000000,129.8414000000
울산,22189,2018-11-13,,1017.5,66.0,16.6,20.8,3.5,7.9,35.3453000000,129.8414000000
울산,22189,2018-11-14,,1021.9,72.0,15.8,21.0,3.2,6.4,35.3453000000,129.8414000000
울산,22189,2018-11-15,,1024.0,63.0,16.9,20.8,2.8,3.9,35.3453000000,129.8414000000
울산,22189,2018-11-16,,1020.1,59.0,17.6,20.9,1.1,3.1,35.3453000000,129.8414000000
울산,22189,2018-11-17,,1019.6,71.0,16.4,20.6,3.6,7.4,35.3453000000,129.8414000000
울산,22189,2018-11-18,,1018.7,44.0,15.4,20.6,2.8,5.1,35.3453000000,129.8414000000
울산,22189,2018-11-19,,1020.2,49.0,14.8,20.3,2.4,6.8,35.3453000000,129.8414000000
울산,22189,2018-11-20,,1023.8,47.0,13.9,20.0,1.9,5.5,35.3453000000,129.8414000000
울산,22189,2018-11-21,,1021.6,41.0,16.2,20.3,1.3,3.0,35.3453000000,129.8414000000
울산,22189,2018-11-22,,1022.0,48.0,11.7,20.0,3.1,8.8,35.3453000000,129.8414000000
울산,22189,2018-11-23,,1026.9,38.0,10.0,19.6,2.3,6.9,35.3453000000,129.8414000000
울산,22189,2018-11-24,,1024.3,57.0,13.9,19.4,1.9,4.2,35.3453000000,129.8414000000
울산,22189,2018-11-25,,1022.9,57.0,14.5,19.3,1.4,3.5,35.3453000000,129.8414000000
울산,22189,2018-11-26,,1023.9,56.0,15.5,19.3,0.9,3.0,35.3453000000,129.8414000000
울산,22189,2018-11-27,,1020.8,63.0,18.0,19.3,1.0,6.2,35.3453000000,129.8414000000
울산,22189,2018-11-28,,1021.2,58.0,15.3,19.2,2.4,7.6,35.3453000000,129.8414000000
울산,22189,2018-11-29,,1024.4,55.0,14.6,19.5,2.0,4.2,35.3453000000,129.8414000000
울산,22189,2018-11-30,,1024.4,53.0,15.1,19.6,1.4,4.4,35.3453000000,129.8414000000
울산,22189,2018-12-01,,1025.7,57.0,14.7,19.2,2.1,7.2,35.3453000000,129.8414000000
울산,22189,2018-12-02,,1024.0,68.0,17.2,19.3,2.1,3.5,35.3453000000,129.8414000000
울산,22189,2018-12-03,,1017.1,92.0,19.8,18.8,2.6,7.1,35.3453000000,129.8414000000
울산,22189,2018-12-04,,1014.3,81.0,18.2,18.7,2.3,6.9,35.3453000000,129.8414000000
울산,22189,2018-12-05,,1021.9,69.0,14.7,19.1,3.9,8.7,35.3453000000,129.8414000000
울산,22189,2018-12-06,,1018.3,75.0,12.3,19.3,4.2,8.5,35.3453000000,129.8414000000
울산,22189,2018-12-07,,1025.9,54.0,4.9,18.9,5.0,9.5,35.3453000000,129.8414000000
울산,22189,2018-12-08,,1030.0,58.0,2.5,18.5,4.4,9.7,35.3453000000,129.8414000000
울산,22189,2018-12-09,,1032.2,51.0,4.1,18.5,3.2,5.9,35.3453000000,129.8414000000
울산,22189,2018-12-10,,1030.9,54.0,9.6,18.6,2.0,4.2,35.3453000000,129.8414000000
울산,22189,2018-12-11,,1024.1,74.0,12.5,18.5,3.8,6.7,35.3453000000,129.8414000000
울산,22189,2018-12-12,,1024.5,60.0,8.2,18.1,3.7,8.5,35.3453000000,129.8414000000
울산,22189,2018-12-13,,1026.5,53.0,8.0,17.9,3.3,6.4,35.3453000000,129.8414000000
울산,22189,2018-12-14,,1030.9,56.0,6.8,17.8,2.6,5.4,35.3453000000,129.8414000000
울산,22189,2018-12-15,,1029.9,61.0,10.0,18.0,2.5,3.8,35.3453000000,129.8414000000
울산,22189,2018-12-16,,1019.4,67.0,11.6,18.2,1.6,6.2,35.3453000000,129.8414000000
울산,22189,2018-12-17,,1016.1,51.0,10.5,18.5,2.1,7.6,35.3453000000,129.8414000000
울산,22189,2018-12-18,,1020.3,50.0,9.5,18.2,2.4,6.9,35.3453000000,129.8414000000
울산,22189,2018-12-19,,1020.1,55.0,14.4,18.0,2.4,9.1,35.3453000000,129.8414000000
울산,22189,2018-12-20,,1021.8,53.0,14.9,17.6,1.7,4.2,35.3453000000,129.8414000000
울산,22189,2018-12-21,,1021.8,67.0,16.4,17.3,1.1,3.1,35.3453000000,129.8414000000
울산,22189,2018-12-22,,1020.8,65.0,16.0,17.5,1.6,5.5,35.3453000000,129.8414000000
울산,22189,2018-12-23,,1019.5,61.0,13.2,17.7,2.2,8.2,35.3453000000,129.8414000000
울산,22189,2018-12-24,,1023.7,41.0,8.8,17.5,2.5,5.7,35.3453000000,129.8414000000
울산,22189,2018-12-25,,1022.3,43.0,10.0,17.5,1.8,3.6,35.3453000000,129.8414000000
울산,22189,2018-12-26,,1020.4,51.0,10.8,17.4,2.1,6.3,35.3453000000,129.8414000000
울산,22189,2018-12-27,,1022.1,45.0,4.6,17.1,3.5,11.2,35.3453000000,129.8414000000
울산,22189,2018-12-28,,1025.5,58.0,2.1,16.9,4.9,10.0,35.3453000000,129.8414000000
울산,22189,2018-12-29,,1029.5,53.0,2.6,16.4,4.0,9.7,35.3453000000,129.8414000000
울산,22189,2018-12-30,,1033.1,65.0,4.7,16.3,3.2,8.0,35.3453000000,129.8414000000
울산,22189,2018-12-31,,1032.7,56.0,9.7,17.0,3.5,4.8,35.3453000000,129.8414000000
울산,22189,2019-01-01,,1029.2,52.0,6.4,17.1,2.9,6.5,35.3453000000,129.8414000000
울산,22189,2019-01-02,,1030.0,47.0,6.2,16.4,2.2,7.7,35.3453000000,129.8414000000
울산,22189,2019-01-03,,1031.4,39.0,7.8,15.5,2.2,5.0,35.3453000000,129.8414000000
울산,22189,2019-01-04,,1027.5,44.0,10.6,16.0,1.9,5.6,35.3453000000,129.8414000000
울산,22189,2019-01-05,,1022.5,50.0,9.7,15.8,1.9,6.6,35.3453000000,129.8414000000
울산,22189,2019-01-06,,1024.4,58.0,10.0,16.1,2.4,5.6,35.3453000000,129.8414000000
울산,22189,2019-01-07,,1024.5,40.0,9.2,15.9,1.9,5.8,35.3453000000,129.8414000000
울산,22189,2019-01-08,,1023.8,45.0,7.7,16.1,2.5,8.6,35.3453000000,129.8414000000
울산,22189,2019-01-09,,1029.5,64.0,6.8,15.8,3.2,7.1,35.3453000000,129.8414000000
울산,22189,2019-01-10,,1022.1,52.0,9.6,16.7,2.0,7.2,35.3453000000,129.8414000000
울산,22189,2019-01-11,,1023.0,61.0,11.0,16.8,1.9,5.3,35.3453000000,129.8414000000
울산,22189,2019-01-12,,1019.1,82.0,11.8,16.3,3.7,6.5,35.3453000000,129.8414000000
울산,22189,2019-01-13,,1021.4,76.0,11.9,16.3,3.3,9.2,35.3453000000,129.8414000000
울산,22189,2019-01-14,,1022.8,63.0,12.1,16.3,1.6,4.5,35.3453000000,129.8414000000
울산,22189,2019-01-15,,1019.4,53.0,10.3,16.4,2.3,7.4,35.3453000000,129.8414000000
울산,22189,2019-01-16,,1022.1,51.0,5.0,16.3,3.4,7.8,35.3453000000,129.8414000000
울산,22189,2019-01-17,,1020.4,57.0,6.9,16.1,3.1,9.2,35.3453000000,129.8414000000
울산,22189,2019-01-18,,1025.0,46.0,9.8,15.9,2.6,5.6,35.3453000000,129.8414000000
울산,22189,2019-01-19,,1021.2,59.0,12.3,15.9,1.9,5.1,35.3453000000,129.8414000000
울산,22189,2019-01-20,,1016.3,54.0,9.7,16.1,3.0,8.8,35.3453000000,129.8414000000
울산,22189,2019-01-21,,1018.6,50.0,7.3,15.5,3.1,8.2,35.3453000000,129.8414000000
울산,22189,2019-01-22,,1018.0,51.0,9.5,14.9,2.4,7.9,35.3453000000,129.8414000000
울산,22189,2019-01-23,,1017.4,44.0,11.1,15.1,2.3,6.8,35.3453000000,129.8414000000
울산,22189,2019-01-24,,1021.5,60.0,10.3,15.1,2.4,5.3,35.3453000000,129.8414000000
울산,22189,2019-01-25,,1019.5,41.0,9.0,15.1,2.4,7.9,35.3453000000,129.8414000000
울산,22189,2019-01-26,,1022.4,52.0,5.5,14.1,4.8,10.5,35.3453000000,129.8414000000
울산,22189,2019-01-27,,1024.8,49.0,8.8,14.3,3.7,6.7,35.3453000000,129.8414000000
울산,22189,2019-01-28,,1019.2,48.0,9.6,15.1,2.3,9.6,35.3453000000,129.8414000000
울산,22189,2019-01-29,,1025.4,58.0,9.2,14.3,2.5,4.8,35.3453000000,129.8414000000
울산,22189,2019-01-30,,1022.5,53.0,12.6,14.7,1.9,6.5,35.3453000000,129.8414000000
울산,22189,2019-01-31,,1015.9,72.0,8.5,15.1,4.7,8.9,35.3453000000,129.8414000000
울산,22189,2019-02-01,,1020.1,55.0,6.1,15.0,4.0,6.6,35.3453000000,129.8414000000
울산,22189,2019-02-02,,1021.8,60.0,8.8,15.1,2.0,6.3,35.3453000000,129.8414000000
울산,22189,2019-02-03,,1011.1,83.0,15.4,15.0,4.8,11.2,35.3453000000,129.8414000000
울산,22189,2019-02-04,,1021.6,41.0,9.9,14.8,3.6,7.9,35.3453000000,129.8414000000
울산,22189,2019-02-05,,1021.3,47.0,11.2,14.9,2.9,2.9,35.3453000000,129.8414000000
울산,22189,2019-02-06,,1015.3,53.0,13.7,14.9,1.3,4.6,35.3453000000,129.8414000000
울산,22189,2019-02-07,,1015.9,58.0,12.3,14.5,3.0,8.3,35.3453000000,129.8414000000
울산,22189,2019-02-08,,1021.3,59.0,7.4,14.5,4.0,7.5,35.3453000000,129.8414000000
울산,22189,2019-02-09,,1021.8,47.0,6.6,14.4,3.2,7.9,35.3453000000,129.8414000000
울산,22189,2019-02-10,,1026.0,76.0,8.1,14.9,4.8,6.7,35.3453000000,129.8414000000
울산,22189,2019-02-11,,1027.0,51.0,6.7,15.1,2.5,8.1,35.3453000000,129.8414000000
울산,22189,2019-02-12,,1031.2,48.0,7.1,14.7,2.8,5.2,35.3453000000,129.8414000000
울산,22189,2019-02-13,,1028.7,44.0,8.3,14.8,1.6,7.1,35.3453000000,129.8414000000
울산,22189,2019-02-14,,1029.5,67.0,8.2,14.9,3.5,7.0,35.3453000000,129.8414000000
울산,22189,2019-02-15,,1020.8,64.0,10.9,14.9,2.4,7.3,35.3453000000,129.8414000000
울산,22189,2019-02-16,,1019.7,57.0,6.6,14.8,2.8,6.5,35.3453000000,129.8414000000
울산,22189,2019-02-17,,1022.4,43.0,7.0,14.8,2.7,5.4,35.3453000000,129.8414000000
울산,22189,2019-02-18,,1023.7,44.0,10.6,15.4,1.4,3.3,35.3453000000,129.8414000000
울산,22189,2019-02-19,,1016.4,80.0,12.9,15.4,1.6,5.3,35.3453000000,129.8414000000
울산,22189,2019-02-20,,1021.9,60.0,9.1,15.1,2.3,8.3,35.3453000000,129.8414000000
울산,22189,2019-02-21,,1024.7,61.0,10.3,15.0,1.4,4.3,35.3453000000,129.8414000000
울산,22189,2019-02-22,,1019.8,56.0,11.8,14.9,1.4,3.4,35.3453000000,129.8414000000
울산,22189,2019-02-23,,1022.4,58.0,11.8,14.9,3.2,8.2,35.3453000000,129.8414000000
울산,22189,2019-02-24,,1021.9,55.0,11.9,15.2,2.3,4.0,35.3453000000,129.8414000000
울산,22189,2019-02-25,,1018.8,57.0,13.4,15.7,1.4,4.9,35.3453000000,129.8414000000
울산,22189,2019-02-26,,1022.0,60.0,13.2,15.7,1.6,3.4,35.3453000000,129.8414000000
울산,22189,2019-02-27,,1020.9,61.0,13.0,15.8,1.6,3.8,35.3453000000,129.8414000000
울산,22189,2019-02-28,,1016.8,65.0,13.1,15.6,1.8,5.3,35.3453000000,129.8414000000
울산,22189,2019-03-01,,1020.1,51.0,12.9,15.6,1.3,3.4,35.3453000000,129.8414000000
울산,22189,2019-03-02,,1018.9,56.0,13.4,15.7,1.4,4.9,35.3453000000,129.8414000000
울산,22189,2019-03-03,,1012.0,63.0,14.4,15.6,1.9,6.5,35.3453000000,129.8414000000
울산,22189,2019-03-04,,1012.3,61.0,13.4,15.1,2.1,7.0,35.3453000000,129.8414000000
울산,22189,2019-03-05,,1019.5,63.0,14.9,15.2,1.8,4.8,35.3453000000,129.8414000000
울산,22189,2019-03-06,,1014.6,70.0,13.7,15.6,1.1,3.8,35.3453000000,129.8414000000
울산,22189,2019-03-07,,1017.4,73.0,10.9,15.7,3.5,8.8,35.3453000000,129.8414000000
울산,22189,2019-03-08,,1024.1,60.0,12.7,15.8,3.1,4.9,35.3453000000,129.8414000000
울산,22189,2019-03-09,,1021.1,64.0,15.2,15.7,2.0,7.6,35.3453000000,129.8414000000
울산,22189,2019-03-10,,1011.3,81.0,13.1,15.9,4.6,9.8,35.3453000000,129.8414000000
울산,22189,2019-03-11,,1007.5,63.0,13.5,15.9,4.8,7.9,35.3453000000,129.8414000000
울산,22189,2019-03-12,,1008.7,60.0,12.8,16.0,3.2,9.5,35.3453000000,129.8414000000
울산,22189,2019-03-13,,1018.5,41.0,8.6,15.9,3.3,8.5,35.3453000000,129.8414000000
울산,22189,2019-03-14,,1022.7,40.0,10.5,15.8,3.2,6.6,35.3453000000,129.8414000000
울산,22189,2019-03-15,,1017.1,59.0,11.7,15.5,2.5,8.6,35.3453000000,129.8414000000
울산,22189,2019-03-16,,1018.0,64.0,10.9,15.4,3.5,8.7,35.3453000000,129.8414000000
울산,22189,2019-03-17,,1021.7,53.0,11.7,15.1,2.1,5.8,35.3453000000,129.8414000000
울산,22189,2019-03-18,,1019.5,60.0,14.2,15.1,2.1,8.0,35.3453000000,129.8414000000
울산,22189,2019-03-19,,1015.2,57.0,15.6,15.3,1.8,4.8,35.3453000000,129.8414000000
울산,22189,2019-03-20,,1012.6,81.0,16.6,15.5,2.2,7.4,35.3453000000,129.8414000000
울산,22189,2019-03-21,,1003.7,80.0,16.5,15.6,5.3,10.4,35.3453000000,129.8414000000
울산,22189,2019-03-22,,1015.1,64.0,12.0,15.4,3.4,6.9,35.3453000000,129.8414000000
울산,22189,2019-03-23,,1018.1,53.0,9.9,15.1,4.6,9.0,35.3453000000,129.8414000000
울산,22189,2019-03-24,,1019.7,54.0,9.9,14.5,3.4,7.4,35.3453000000,129.8414000000
울산,22189,2019-03-25,,1016.6,52.0,12.5,14.6,3.1,8.5,35.3453000000,129.8414000000
울산,22189,2019-03-26,,1016.2,65.0,15.2,14.5,2.3,5.5,35.3453000000,129.8414000000
울산,22189,2019-03-27,,1013.1,73.0,16.2,14.4,4.1,11.5,35.3453000000,129.8414000000
울산,22189,2019-03-28,,1013.1,77.0,13.6,14.7,2.8,5.4,35.3453000000,129.8414000000
울산,22189,2019-03-29,,1012.8,76.0,15.5,15.3,1.8,3.9,35.3453000000,129.8414000000
울산,22189,2019-03-30,,1010.2,70.0,13.0,15.1,2.9,7.5,35.3453000000,129.8414000000
울산,22189,2019-03-31,,1016.7,49.0,9.9,14.9,3.3,6.7,35.3453000000,129.8414000000
울산,22189,2019-04-01,,1020.6,44.0,10.1,14.5,3.1,8.3,35.3453000000,129.8414000000
울산,22189,2019-04-02,,1021.1,46.0,10.8,14.5,2.1,5.5,35.3453000000,129.8414000000
울산,22189,2019-04-03,,1021.8,49.0,11.9,14.3,2.4,5.2,35.3453000000,129.8414000000
울산,22189,2019-04-04,,1015.9,51.0,14.2,14.2,3.1,9.9,35.3453000000,129.8414000000
울산,22189,2019-04-05,,1008.1,70.0,15.3,14.4,3.6,11.7,35.3453000000,129.8414000000
울산,22189,2019-04-06,,1011.0,64.0,15.9,14.7,2.2,4.6,35.3453000000,129.8414000000
울산,22189,2019-04-07,,1009.9,78.0,14.7,15.2,2.2,4.2,35.3453000000,129.8414000000
울산,22189,2019-04-08,,1014.2,66.0,14.5,15.1,3.0,5.7,35.3453000000,129.8414000000
울산,22189,2019-04-09,,1017.6,61.0,13.5,15.0,4.8,9.5,35.3453000000,129.8414000000
울산,22189,2019-04-10,,1009.4,79.0,12.3,14.8,5.7,11.5,35.3453000000,129.8414000000
울산,22189,2019-04-11,,1014.9,61.0,12.2,15.1,3.0,5.6,35.3453000000,129.8414000000
울산,22189,2019-04-12,,1017.7,59.0,14.0,15.6,1.2,2.2,35.3453000000,129.8414000000
울산,22189,2019-04-13,,1019.9,65.0,16.1,15.3,1.2,5.4,35.3453000000,129.8414000000
울산,22189,2019-04-14,,1013.9,62.0,16.3,15.3,2.1,8.9,35.3453000000,129.8414000000
울산,22189,2019-04-15,,1017.7,48.0,14.7,15.1,2.3,5.9,35.3453000000,129.8414000000
울산,22189,2019-04-16,,1016.8,74.0,17.2,15.5,1.4,5.6,35.3453000000,129.8414000000
울산,22189,2019-04-17,,1012.0,82.0,17.8,15.9,1.1,4.2,35.3453000000,129.8414000000
울산,22189,2019-04-18,,1010.6,80.0,17.8,15.7,3.5,10.1,35.3453000000,129.8414000000
울산,22189,2019-04-19,,1017.2,74.0,14.5,15.4,3.1,8.3,35.3453000000,129.8414000000
울산,22189,2019-04-20,,1014.9,71.0,15.4,15.7,2.2,4.0,35.3453000000,129.8414000000
울산,22189,2019-04-21,,1012.4,87.0,17.5,15.8,1.3,4.4,35.3453000000,129.8414000000
울산,22189,2019-04-22,,1016.6,88.0,16.7,16.2,0.9,5.1,35.3453000000,129.8414000000
울산,22189,2019-04-23,,1013.8,92.0,17.4,16.7,1.3,3.7,35.3453000000,129.8414000000
울산,22189,2019-04-24,,-,-,-,-,1.7,6.5,35.3453000000,129.8414000000
울산,22189,2019-04-25,,1008.1,83.0,16.0,16.5,3.7,9.9,35.3453000000,129.8414000000
울산,22189,2019-04-26,,1010.5,85.0,14.1,16.7,3.6,9.2,35.3453000000,129.8414000000
울산,22189,2019-04-27,,1020.9,61.0,13.9,16.7,4.0,6.6,35.3453000000,129.8414000000
울산,22189,2019-04-28,,1020.9,57.0,15.4,16.4,2.4,2.7,35.3453000000,129.8414000000
울산,22189,2019-04-29,,1013.7,88.0,16.4,16.1,2.1,5.1,35.3453000000,129.8414000000
울산,22189,2019-04-30,,1008.1,89.0,16.3,16.4,2.2,6.3,35.3453000000,129.8414000000
울산,22189,2019-05-01,,1005.0,86.0,17.6,16.7,1.2,3.7,35.3453000000,129.8414000000
울산,22189,2019-05-02,,1010.4,86.0,18.2,17.1,1.4,5.3,35.3453000000,129.8414000000
울산,22189,2019-05-03,,1015.8,85.0,18.3,17.0,-,-,35.3453000000,129.8414000000
울산,22189,2019-05-04,,1017.8,88.0,18.6,17.9,1.2,2.6,35.3453000000,129.8414000000
울산,22189,2019-05-05,,1015.1,80.0,19.2,17.7,2.6,7.2,35.3453000000,129.8414000000
울산,22189,2019-05-06,,1014.7,71.0,16.5,17.2,3.1,8.5,35.3453000000,129.8414000000
울산,22189,2019-05-07,,1015.9,52.0,16.3,17.3,2.5,4.6,35.3453000000,129.8414000000
울산,22189,2019-05-08,,1011.8,57.0,18.6,17.6,2.5,8.3,35.3453000000,129.8414000000
울산,22189,2019-05-09,,1008.9,67.0,18.7,17.6,1.9,7.5,35.3453000000,129.8414000000
울산,22189,2019-05-10,,1012.1,70.0,19.4,18.2,1.4,2.7,35.3453000000,129.8414000000
울산,22189,2019-05-11,,1013.6,75.0,19.7,18.6,0.7,2.0,35.3453000000,129.8414000000
울산,22189,2019-05-12,,1016.3,85.0,18.5,17.8,2.4,7.4,35.3453000000,129.8414000000
울산,22189,2019-05-13,,1015.5,83.0,17.8,17.8,1.9,4.3,35.3453000000,129.8414000000
울산,22189,2019-05-14,,1013.0,91.0,19.8,18.5,1.1,3.6,35.3453000000,129.8414000000
울산,22189,2019-05-15,,1013.2,84.0,20.5,19.2,0.8,2.0,35.3453000000,129.8414000000
울산,22189,2019-05-16,,1012.7,90.0,20.5,19.5,0.7,1.8,35.3453000000,129.8414000000
울산,22189,2019-05-17,,1013.5,85.0,21.2,19.9,1.6,3.3,35.3453000000,129.8414000000
울산,22189,2019-05-18,,1013.1,85.0,20.1,19.4,2.2,6.4,35.3453000000,129.8414000000
