date,해운대해수욕장_정점명,해운대해수욕장_정점코드,해운대해수욕장_유속(cm/s),해운대해수욕장_유향(deg),해운대해수욕장_수온(℃),해운대해수욕장_염분(PSU),해운대해수욕장_유의파고(m),해운대해수욕장_유의파주기(sec),해운대해수욕장_최대파고(m),해운대해수욕장_최대파주기(sec),해운대해수욕장_풍속(m/s),해운대해수욕장_풍향(deg),해운대해수욕장_기온(℃),해운대해수욕장_기압(hPa),해운대해수욕장_시정(m)
2019-07-19,,,23.23205574912892,199.61324041811847,22.104181184668988,27.096515679442508,2.0,,2.7,,8.9,214.38327526132403,23.47770034843206,1008.5146341463415,
2019-07-20,,,25.11780821917808,189.76712328767124,21.599999999999998,27.365753424657534,2.6,,3.3,,10.8,89.20833333333333,23.316438356164383,1006.0205479452055,
2019-07-21,,,,,,,,,,,,,,,
2019-07-22,,,,,,,,,,,,,,,
2019-07-23,,,,,19.3,25.3,,,,,7.2,,24.1,,
2019-07-24,,,,,,,,,,,,,,,
2019-07-25,,,,,,,,,,,,,,,
2019-07-26,,,10.647524752475249,160.85714285714286,20.30535714285714,32.37789473684211,0.6,,1.6,,7.2,220.77678571428572,24.06964285714286,1005.4954954954954,
2019-07-27,,,24.349305555555556,235.50694444444446,19.803819444444443,32.29618055555555,0.6,,0.9,,7.2,183.72222222222223,23.676041666666666,1007.3927083333333,
2019-07-28,,,25.12013888888889,195.65625,20.435069444444444,32.55520833333333,0.6,,1.2,,8.7,195.05902777777777,24.75625,1010.7732638888889,
2019-07-29,,,25.703125,180.76388888888889,21.291666666666668,32.33541666666667,0.6,,0.9,,7.3,191.78819444444446,24.891319444444445,1011.1444444444444,
2019-07-30,,,23.67673611111111,192.03125,21.459027777777777,32.42465277777777,0.7,,1.2,,8.8,191.75347222222223,24.901041666666668,1009.8843750000001,
2019-07-31,,,25.319791666666667,188.36805555555554,21.12222222222222,32.640277777777776,0.6,,0.9,,8.2,199.65625,24.946180555555557,1010.7770833333333,
2019-08-01,,,27.61875,183.65625,21.041319444444444,32.685763888888886,0.4,,0.7,,6.6,184.34027777777777,25.536805555555556,1011.7038194444444,
2019-08-02,,,28.17142857142857,186.7595818815331,20.41533101045296,32.78989547038328,0.3,,0.7,,4.3,183.82986111111111,27.61423611111111,1011.2736111111111,
2019-08-03,,,27.8,191.8041958041958,21.816083916083915,32.728671328671325,0.5,,1.2,,7.1,185.42307692307693,26.894055944055943,1011.3828671328671,
2019-08-04,,,31.923693379790944,203.7595818815331,22.254703832752615,32.559581881533106,0.4,,0.8,,6.1,213.92708333333334,27.115277777777777,1010.8434027777779,
2019-08-05,,,28.045804195804198,152.75174825174824,22.137762237762235,32.16503496503497,0.6,,1.0,,8.8,226.74216027874564,26.81602787456446,1009.6142857142856,
2019-08-06,,,18.524652777777778,178.71875,25.190624999999997,31.001041666666666,2.4,,3.2,,14.0,124.83680555555556,26.40798611111111,1004.3524305555555,
2019-08-07,,,13.511498257839722,163.47038327526133,25.28048780487805,30.354355400696868,1.5,,1.9,,8.3,178.47038327526133,26.481533101045297,1006.5770034843205,
2019-08-08,,,20.62439024390244,187.89547038327527,24.762237762237763,31.247902097902095,0.5,,0.8,,3.0,221.14982578397212,27.844599303135887,1008.5365853658536,
2019-08-09,,,25.825435540069684,214.22648083623693,24.070731707317073,32.52822299651568,1.3,,1.6,,3.9,196.69686411149826,27.111149825783972,1007.677700348432,
2019-08-10,,,29.576842105263157,255.1859649122807,24.82,32.266666666666666,1.6,,2.0,,9.4,192.52797202797203,27.60174825174825,1006.9520979020979,
2019-08-11,,,17.874125874125873,205.1958041958042,27.104545454545452,31.887762237762235,1.6,,2.2,,8.3,189.85314685314685,27.837062937062935,1004.5622377622377,
2019-08-12,,,23.108680555555555,179.77083333333334,26.916319444444444,31.519444444444446,1.4,,2.2,,5.0,200.28472222222223,28.781597222222224,1002.938888888889,
2019-08-13,,,24.352430555555557,201.5,27.193055555555556,31.018402777777776,0.9,,1.3,,9.5,172.55208333333334,29.712152777777778,1002.3545138888888,
2019-08-14,,,21.530902777777776,161.04513888888889,27.31597222222222,30.653472222222224,1.4,,2.1,,11.6,114.15625,29.080208333333335,998.0916666666667,
2019-08-15,,,15.034965034965035,155.26223776223776,27.2506993006993,30.51153846153846,1.9,,2.5,,8.0,110.19163763066202,27.93170731707317,988.8010452961673,
2019-08-16,,,24.537762237762237,122.06993006993007,27.244755244755243,30.722377622377625,1.2,,1.7,,9.3,155.26388888888889,28.2125,994.7885416666666,
2019-08-17,,,20.911458333333332,139.01041666666666,27.055555555555557,30.840625000000003,1.0,,1.6,,8.2,159.61805555555554,27.179861111111112,1002.3513888888889,
2019-08-18,,,22.12951388888889,172.65277777777777,25.961111111111112,30.73090277777778,0.7,,1.1,,6.5,161.71527777777777,26.988194444444446,1005.9677083333333,
2019-08-19,,,22.55138888888889,181.75694444444446,24.938194444444445,30.43333333333333,0.5,,0.7,,5.8,164.26388888888889,26.558680555555554,1008.8326388888888,
2019-08-20,,,22.45798611111111,194.875,25.461805555555557,30.46284722222222,0.8,,1.3,,9.8,199.6875,26.365277777777777,1009.8413194444444,
2019-08-21,,,16.939930555555556,149.95138888888889,26.303472222222222,29.825000000000003,0.6,,0.9,,6.1,203.5625,26.34201388888889,1009.1531249999999,
2019-08-22,,,19.517073170731706,148.22648083623693,25.74703832752613,29.018466898954703,1.6,,2.3,,12.7,198.8048780487805,26.67979094076655,1006.212543554007,
2019-08-23,,,12.027972027972028,186.4265734265734,24.09895104895105,29.02377622377622,1.1,,1.6,,5.6,192.21328671328672,26.088111888111886,1008.0255244755244,
2019-08-24,,,24.274564459930314,130.15331010452962,24.115331010452962,28.550871080139373,0.4,,0.9,,7.3,161.5574912891986,25.855400696864113,1010.2432055749128,
2019-08-25,,,26.3,79.0,24.8,28.2,0.2,,0.4,,0.8,111.0,24.6,1011.6,
2019-08-26,,,19.26411149825784,121.25435540069687,25.113240418118465,27.65121951219512,0.7,,1.0,,5.0,190.30662020905925,25.006968641114984,1012.8324041811848,
2019-08-27,,,18.180836236933796,122.22299651567944,24.68951048951049,27.226923076923075,1.2,,1.9,,6.0,181.70034843205576,24.1191637630662,1007.8344947735192,
2019-08-28,,,23.103819444444444,135.125,24.607291666666665,26.695486111111112,0.8,,1.3,,6.6,198.25694444444446,24.36284722222222,1007.0562500000001,
2019-08-29,,,28.919791666666665,170.1875,23.914236111111112,26.630555555555556,0.7,,1.2,,7.2,189.60416666666666,24.16701388888889,1007.0729166666666,
2019-08-30,,,26.21149825783972,160.1184668989547,22.510801393728226,26.887108013937283,0.5,,0.9,,7.1,184.6875,24.244097222222223,1008.4499999999999,
2019-08-31,,,29.112152777777776,160.97222222222223,20.787152777777777,26.94236111111111,0.4,,0.8,,8.4,188.63888888888889,23.912847222222222,1013.0947916666667,
2019-09-01,,,32.46006944444444,160.42708333333334,19.834722222222222,26.805555555555557,0.5,,0.8,,3.2,204.42708333333334,22.560416666666665,1016.9923611111111,
2019-09-02,,,28.03402777777778,174.0,20.146180555555556,26.480555555555554,0.4,,0.8,,6.2,249.75,21.716666666666665,1016.9319444444445,
2019-09-03,,,23.402439024390244,189.55052264808361,22.746341463414634,25.949477351916375,0.5,,0.8,,7.3,235.44791666666666,23.438541666666666,1015.5100694444445,
2019-09-04,,,18.43576388888889,164.43402777777777,23.898263888888888,25.72986111111111,0.6,,1.0,,6.6,155.62847222222223,24.664930555555557,1013.9097222222222,
2019-09-05,,,16.533216783216783,162.11888111888112,24.317132867132866,25.97097902097902,0.8,,1.1,,5.5,150.40972222222223,25.904861111111114,1012.5583333333333,
2019-09-06,,,16.70487804878049,171.0348432055749,24.15574912891986,25.996864111498258,1.6,,2.2,,9.4,178.55400696864112,27.201393728222996,1009.4564459930314,
2019-09-07,,,18.900347222222223,123.19097222222223,24.87986111111111,25.587152777777778,4.8,,6.4,,12.1,175.20833333333334,26.422569444444445,1004.9822916666667,
2019-09-08,,,11.589198606271777,188.09407665505228,23.385714285714286,25.40801393728223,1.2,,2.0,,4.1,193.9375,24.959027777777777,1008.201736111111,
2019-09-09,,,19.710763888888888,151.54861111111111,22.540972222222223,24.524652777777778,0.9,,1.3,,4.4,201.61805555555554,25.513541666666665,1010.1229166666667,
2019-09-10,,,19.0801393728223,217.13937282229966,22.08919860627178,24.79303135888502,1.0,,1.4,,5.0,186.56794425087108,25.55470383275261,1013.287456445993,
2019-09-11,,,23.90801393728223,197.17770034843207,21.578745644599305,25.10348432055749,0.5,,0.8,,10.4,169.42857142857142,24.147038327526133,1014.7540069686412,
2019-09-12,,,29.61080139372822,176.26132404181186,22.86724738675958,25.00452961672474,1.3,,2.3,,9.7,126.65156794425087,22.76864111498258,1016.1393728222996,
2019-09-13,,,18.582578397212544,159.26480836236934,22.97142857142857,24.61602787456446,1.2,,1.8,,10.9,110.94076655052265,23.309756097560975,1013.387456445993,
2019-09-14,,,20.743205574912892,157.18118466898954,23.423344947735192,23.79581881533101,0.9,,1.3,,4.3,109.25435540069687,23.500696864111497,1011.1372822299652,
2019-09-15,,,20.59548611111111,175.62152777777777,23.50277777777778,23.518749999999997,0.9,,1.3,,11.0,157.25694444444446,24.23888888888889,1009.9072916666667,
2019-09-16,,,20.62404181184669,147.72473867595818,23.617770034843208,23.89547038327526,1.0,,1.5,,10.8,127.86062717770035,23.278397212543553,1009.9919860627178,
2019-09-17,,,14.835416666666667,162.29861111111111,23.709375,23.812847222222224,1.4,,2.2,,12.0,121.66666666666667,23.053472222222222,1013.5229166666666,
2019-09-18,,,13.06341463414634,151.89547038327527,23.61602787456446,21.02473867595819,1.0,,1.7,,8.9,116.27526132404181,23.157839721254355,1014.4606271777004,
2019-09-19,,,12.377972027972028,163.14685314685315,23.563986013986014,24.17867132867133,1.1,,2.0,,9.7,120.17770034843205,22.019163763066203,1017.5090592334494,
2019-09-20,,,9.651219512195123,176.16724738675958,23.46062717770035,24.52508710801394,1.6,,2.6,,11.0,122.92708333333333,22.150347222222223,1016.3333333333334,
2019-09-21,,,11.054513888888888,200.8125,23.116319444444443,24.191666666666666,2.0,,3.0,,15.6,109.97916666666667,20.01388888888889,1016.953125,
2019-09-22,,,9.03298611111111,258.6979166666667,22.717708333333334,23.951736111111114,4.4,,6.0,,16.0,126.15625,19.264236111111114,1005.217361111111,
2019-09-23,,,10.378321678321678,132.7937062937063,22.68076923076923,23.60104895104895,4.7,,5.7,,13.6,136.205574912892,19.41533101045296,1011.9,
2019-09-24,,,14.08745644599303,193.4390243902439,22.741463414634147,23.59616724738676,1.3,,1.6,,4.5,135.17770034843207,20.277003484320556,1017.9181184668989,
2019-09-25,,,12.1,83.0,22.8,25.0,0.5,,0.8,,3.1,153.0,19.5,1019.8,
2019-09-26,,,14.980419580419579,143.17832167832168,22.77027972027972,24.34895104895105,0.8,,1.3,,9.3,197.17421602787456,22.80731707317073,1023.155400696864,
2019-09-27,,,19.28850174216028,156.83275261324042,22.734146341463415,24.967247386759585,0.6,,1.0,,7.4,212.6411149825784,22.60383275261324,1022.3010452961673,
2019-09-28,,,24.17361111111111,169.91319444444446,22.476041666666667,25.420486111111114,0.7,,1.4,,6.6,256.6041666666667,22.644444444444446,1018.3670138888889,
2019-09-29,,,23.89017543859649,181.02456140350878,22.686315789473685,25.389122807017543,0.4,,0.6,,3.7,240.57894736842104,23.383508771929826,1015.7585964912281,
2019-09-30,,,27.31875,198.07638888888889,22.24947735191638,25.714982578397212,0.3,,0.4,,4.0,185.32986111111111,23.400347222222223,1016.4916666666666,
2019-10-01,,,29.005964912280703,192.8,21.59122807017544,25.91894736842105,0.4,,0.6,,5.3,194.8916083916084,22.92132867132867,1018.4867132867133,
2019-10-02,,,23.527430555555554,201.66666666666666,21.796180555555555,25.662847222222222,3.7,,5.3,,13.5,188.64236111111111,23.672569444444445,1011.4493055555556,
2019-10-03,,,22.835069444444443,160.99305555555554,20.594791666666666,25.663541666666667,3.8,,5.3,,15.1,185.58680555555554,24.609375,1003.2416666666666,
2019-10-04,,,21.960069444444443,214.47916666666666,21.132291666666667,25.594791666666666,1.0,,1.5,,5.8,138.34722222222223,22.439930555555556,1013.0753472222223,
2019-10-05,,,29.605244755244758,177.5174825174825,21.187762237762236,25.03986013986014,1.1,,1.8,,9.7,125.69337979094077,21.678048780487806,1014.6439024390244,
2019-10-06,,,18.292334494773517,168.79790940766551,20.973170731707317,24.793031358885017,1.3,,2.0,,11.1,132.95833333333334,18.9375,1022.4260416666667,
2019-10-07,,,14.289198606271777,124.9581881533101,21.505574912891987,24.79616724738676,1.2,,1.6,,6.4,129.00696864111498,19.2006968641115,1017.4522648083623,
2019-10-08,,,15.910839160839162,142.83216783216784,22.354895104895103,24.713286713286713,0.6,,1.0,,7.2,157.5,20.343356643356643,1015.9118881118881,
2019-10-09,,,9.264930555555557,185.23263888888889,22.59201388888889,25.42465277777778,0.5,,0.9,,4.9,169.60763888888889,18.517013888888886,1018.2131944444445,
2019-10-10,,,12.592682926829267,127.69686411149826,22.454703832752614,24.91672473867596,0.4,,0.7,,4.8,197.25435540069685,19.657839721254355,1015.0418118466899,
2019-10-11,,,16.412937062937065,206.6048951048951,22.26853146853147,25.417482517482515,1.1,,1.6,,10.8,180.56293706293707,20.86083916083916,1012.7800699300699,
2019-10-12,,,10.39201388888889,162.62847222222223,22.022916666666667,25.253124999999997,3.4,,4.4,,9.7,118.62152777777777,20.576736111111114,1013.0458333333333,
2019-10-13,,,12.938461538461539,157.4265734265734,21.753521126760564,25.00950704225352,3.6,,4.9,,12.8,135.64685314685315,18.65874125874126,1020.9611888111889,
2019-10-14,,,16.954006968641117,142.53310104529618,21.69651567944251,24.675261324041813,2.0,,3.0,,4.3,126.01045296167247,18.801742160278746,1022.8672473867597,
2019-10-15,,,16.186013986013986,152.82867132867133,21.532517482517484,24.68846153846154,1.7,,2.4,,11.1,130.4825174825175,16.784965034965033,1027.0573426573428,
2019-10-16,,,17.432155477031802,165.47703180212014,21.29434628975265,24.456537102473497,1.1,,1.9,,5.8,187.01760563380282,16.87288732394366,1025.7154929577466,
2019-10-17,,,15.264685314685314,167.6013986013986,21.335314685314685,24.37062937062937,1.1,,1.7,,9.9,211.26573426573427,18.231818181818184,1023.3965034965036,
2019-10-18,,,13.024125874125874,157.93006993006992,21.264335664335665,24.561888111888113,1.9,,2.9,,11.7,115.01398601398601,18.623426573426574,1019.7272727272727,
2019-10-19,,,13.296503496503497,135.479020979021,21.226573426573427,24.253146853146852,1.7,,2.6,,7.7,114.94755244755245,19.63951048951049,1018.7720279720279,
2019-10-20,,,10.428571428571429,148.85365853658536,21.07560975609756,23.65121951219512,0.8,,1.3,,6.8,162.7665505226481,19.391289198606273,1020.7254355400697,
2019-10-21,,,8.567832167832169,135.91608391608392,21.145454545454548,23.26853146853147,1.3,,1.9,,10.5,174.020979020979,19.42132867132867,1017.2958041958041,
2019-10-22,,,9.887279151943462,169.8374558303887,21.320567375886522,22.766666666666666,1.4,,1.9,,10.2,117.43109540636043,19.728268551236752,1016.3522968197881,
2019-10-23,,,8.343859649122807,125.48421052631579,21.28140350877193,21.72280701754386,1.3,,1.9,,10.5,124.90526315789474,19.440350877192984,1017.3526315789474,
2019-10-24,,,13.168904593639576,125.95406360424029,21.08551236749117,22.262897526501767,1.3,,2.0,,7.0,113.19366197183099,19.197183098591548,1016.125352112676,
2019-10-25,,,14.141901408450705,159.77464788732394,20.918309859154927,21.948591549295774,1.0,,1.6,,7.4,111.96126760563381,20.216549295774648,1015.393661971831,
2019-10-26,,,5.8,4.0,20.9,21.6,0.6,,0.9,,1.1,111.0,19.6,1015.9,
2019-10-27,,,24.812323943661973,169.83450704225353,20.505281690140844,21.110211267605635,0.5,,0.9,,8.9,129.08771929824562,15.457894736842105,1017.198596491228,
2019-10-28,,,26.553356890459366,186.31802120141342,20.089752650176678,20.80353356890459,0.5,,1.0,,7.1,159.30742049469964,15.831448763250885,1016.8957597173145,
2019-10-29,,,25.693333333333335,187.83859649122806,19.693684210526314,21.30421052631579,0.5,,0.8,,7.4,180.84912280701755,17.61684210526316,1014.937894736842,
2019-10-30,,,26.54628975265018,168.62190812720848,19.424028268551236,21.380918727915194,0.4,,0.6,,6.5,237.48239436619718,16.184859154929576,1019.6151408450704,
2019-10-31,,,21.44892857142857,182.15357142857144,19.084642857142857,21.101785714285715,0.5,,0.7,,7.5,205.90035587188612,17.464056939501777,1019.8192170818505,
2019-11-01,,,18.614335664335663,180.47552447552448,19.184265734265733,21.182167832167835,0.4,,0.6,,5.7,203.9125874125874,18.024125874125872,1020.7433566433566,
2019-11-02,,,13.475087719298246,183.16140350877194,19.292280701754386,20.893333333333334,0.6,,1.0,,5.0,208.65034965034965,18.375874125874127,1019.9926573426575,
2019-11-03,,,16.761347517730496,201.2163120567376,19.172340425531917,20.572340425531912,0.7,,1.1,,7.7,177.67368421052632,17.44982456140351,1018.160350877193,
2019-11-04,,,11.008450704225352,191.2711267605634,20.18450704225352,19.755633802816902,1.0,,1.5,,9.6,133.24647887323943,15.798239436619717,1021.5968309859155,
2019-11-05,,,14.773170731707316,230.62369337979095,19.89547038327526,19.250174216027876,0.7,,1.2,,7.0,152.89198606271776,16.150871080139375,1018.5128919860628,
2019-11-06,,,15.439007092198581,217.24822695035462,19.77304964539007,18.823404255319147,0.4,,0.7,,4.4,165.90459363957598,16.353003533568902,1015.8583038869259,
2019-11-07,,,8.732042253521128,204.98591549295776,19.565845070422533,18.76830985915493,0.5,,0.8,,7.7,131.81052631578947,15.944561403508771,1015.1298245614036,
2019-11-08,,,9.47173144876325,173.56183745583039,19.26476868327402,18.280427046263345,0.8,,1.3,,4.6,118.02464788732394,15.322887323943661,1018.0,
2019-11-09,,,16.62135231316726,155.83629893238435,19.27473309608541,17.880071174377225,0.6,,1.0,,4.9,148.20284697508896,14.811743772241995,1019.2459074733096,
2019-11-10,,,18.027112676056337,162.58098591549296,18.867605633802814,17.38485915492958,1.5,,2.4,,15.6,153.79225352112675,15.48556338028169,1013.6929577464788,
2019-11-11,,,19.930851063829788,161.31560283687944,18.421276595744683,16.700709219858158,1.4,,2.4,,10.8,192.86170212765958,16.151773049645392,1009.814184397163,
2019-11-12,,,24.95438596491228,156.94035087719297,18.230877192982458,16.00385964912281,0.4,,0.7,,5.4,154.81052631578947,14.885964912280702,1019.4435087719299,
2019-11-13,,,22.361754385964915,158.16140350877194,18.05824561403509,15.45438596491228,1.0,,1.6,,9.8,144.01048951048952,15.11958041958042,1016.9818181818181,
2019-11-14,,,28.149477351916374,143.85714285714286,17.47073170731707,15.50801393728223,0.5,,0.8,,10.1,157.5121951219512,9.46445993031359,1021.4212543554008,
2019-11-15,,,25.33543859649123,162.0701754385965,16.87394366197183,15.981338028169013,0.7,,1.0,,8.4,148.12280701754386,12.162105263157894,1020.3066666666667,
2019-11-16,,,24.365441176470586,152.37728937728937,16.476470588235294,15.636764705882353,0.7,,1.1,,7.4,165.8029197080292,15.741605839416058,1019.8324817518247,
2019-11-17,,,19.61166077738516,172.4558303886926,16.880212014134276,15.100000000000001,1.3,,2.4,,9.9,202.06690140845072,17.16514084507042,1019.9250000000001,
2019-11-18,,,18.25017793594306,164.37366548042704,16.830249110320285,14.72526690391459,2.2,,3.3,,14.2,189.26690391459076,15.18932384341637,1014.4797153024911,
2019-11-19,,,20.24049295774648,174.88732394366198,16.28374558303887,14.009893992932863,0.5,,0.8,,7.3,158.04929577464787,8.08380281690141,1023.0264084507043,
2019-11-20,,,13.110954063604241,218.76678445229683,15.936395759717314,24.449823321554767,0.4,,0.7,,10.7,135.42049469964664,7.481625441696114,1028.8233215547702,
2019-11-21,,,16.183214285714286,191.89285714285714,15.885357142857142,33.68607142857143,0.6,,1.0,,7.3,166.05357142857142,11.311428571428571,1030.692142857143,
2019-11-22,,,15.324028268551237,160.73851590106008,16.154770318021203,33.51095406360424,0.7,,1.0,,7.2,274.30388692579504,15.26643109540636,1027.089399293286,
2019-11-23,,,18.754225352112677,160.26408450704224,16.489788732394366,33.548239436619724,0.7,,1.2,,7.6,166.58098591549296,16.172535211267604,1023.9883802816902,
2019-11-24,,,21.57259786476868,160.46619217081852,16.78256227758007,33.620996441281136,0.7,,1.1,,5.9,163.08896797153025,17.074021352313167,1017.932384341637,
2019-11-25,,,21.17017543859649,157.7122807017544,16.44736842105263,33.709824561403515,1.9,,2.6,,8.8,167.49473684210525,12.955087719298245,1023.9687719298245,
2019-11-26,,,8.7,30.0,16.3,33.7,1.5,,1.9,,5.5,114.0,10.9,1028.5,
2019-11-27,,,24.099295774647885,154.52464788732394,16.64788732394366,33.65950704225352,0.8,,1.3,,5.6,151.7711267605634,11.927112676056339,1024.4563380281688,
2019-11-28,,,19.211111111111112,151.9683794466403,16.173517786561266,33.7102766798419,2.1,,2.9,,7.5,130.70866141732284,10.3,1026.1507874015747,
2019-11-29,,,20.610283687943262,149.72340425531914,16.898936170212767,33.78794326241135,1.4,,2.1,,7.6,123.32978723404256,9.949290780141844,1028.564184397163,
2019-11-30,,,17.605300353356892,159.12367491166077,16.79363957597173,33.69045936395759,1.3,,1.7,,5.8,142.773851590106,12.208127208480565,1027.5173144876326,
2020-01-01,,,16.74855072463768,135.35507246376812,14.111956521739131,31.879710144927532,0.6,,1.2,,8.1,285.9927536231884,3.6192028985507245,1029.4402173913043,
2020-01-02,,,13.563636363636364,140.48,14.214545454545455,31.92,0.5,,0.7,,8.3,284.2836363636364,6.194545454545454,1027.0923636363636,
2020-01-03,,,10.089591078066913,198.18215613382898,14.645833333333334,31.94280303030303,0.4,,0.7,,10.4,296.5,8.160984848484848,1023.8136363636363,
2020-01-04,,,9.494871794871795,146.02564102564102,14.546886446886447,32.04249084249084,0.4,,0.9,,11.5,300.43430656934305,7.566788321167884,1023.2861313868614,
2020-01-05,,,9.155474452554744,173.86131386861314,14.387591240875912,31.978102189781023,0.6,,1.0,,5.0,255.66304347826087,8.325,1028.7865942028984,
2020-01-06,,,10.451263537906136,165.51263537906138,14.380505415162455,31.93321299638989,1.1,,1.6,,6.8,158.19494584837545,9.79927797833935,1026.7216606498196,
2020-01-07,,,22.20108695652174,113.51811594202898,14.221739130434782,31.832246376811597,2.3,,3.3,,19.0,208.2826086956522,15.082608695652175,1012.8815217391304,
2020-01-08,,,16.620072992700727,142.5839416058394,14.145985401459853,31.63795620437956,2.1,,2.8,,14.9,272.32481751824815,10.736131386861313,1010.7989051094892,
2020-01-09,,,19.349819494584835,142.4259927797834,14.26028880866426,31.603249097472926,1.4,,2.0,,10.4,303.00722021660647,7.337545126353791,1020.1696750902527,
2020-01-10,,,21.724817518248177,149.1058394160584,14.306569343065693,31.755839416058397,0.9,,1.4,,5.4,280.9160583941606,7.2299270072992705,1021.2153284671533,
2020-01-11,,,24.801438848920863,144.35611510791367,14.285251798561152,31.77517985611511,0.5,,0.8,,7.1,250.67985611510792,7.905035971223021,1017.1884892086332,
2020-01-12,,,26.184,137.56363636363636,13.976,31.865454545454547,0.4,,0.6,,12.2,295.5054151624549,6.536823104693141,1014.5660649819495,
2020-01-13,,,26.256569343065696,137.05474452554745,13.563138686131387,31.73722627737226,0.6,,0.9,,8.6,280.0875912408759,4.9284671532846716,1020.232116788321,
2020-01-14,,,25.755311355311356,138.97069597069597,13.737728937728939,31.65128205128205,0.5,,0.8,,8.7,283.54578754578756,4.444688644688645,1023.2589743589745,
2020-01-15,,,22.70845588235294,148.2058823529412,13.979411764705883,31.666176470588237,0.9,,1.3,,6.4,300.0514705882353,4.588235294117647,1025.523161764706,
2020-01-16,,,20.252205882352943,148.4191176470588,13.853308823529412,31.70808823529412,0.8,,1.1,,6.8,266.26838235294116,5.113235294117647,1024.3202205882353,
2020-01-17,,,17.030882352941177,150.3639705882353,13.86875,31.63823529411765,0.5,,0.9,,6.0,173.79044117647058,8.018749999999999,1020.1117647058825,
2020-01-18,,,11.631636363636362,140.89454545454547,13.913868613138687,31.76861313868613,1.8,,2.6,,6.0,222.91272727272727,7.704,1017.9716363636364,
2020-01-19,,,13.336630036630037,143.28205128205127,13.825274725274726,31.66410256410256,0.8,,1.2,,7.8,289.14285714285717,6.988644688644689,1017.9582417582417,
2020-01-20,,,13.6929889298893,124.69003690036901,13.663099630996308,31.524354243542437,0.5,,0.9,,7.2,287.87132352941177,6.793382352941176,1020.8514705882352,
2020-01-21,,,16.584249084249084,123.08058608058609,13.572893772893773,31.51062271062271,0.5,,0.8,,6.1,191.24542124542126,6.103663003663003,1028.175457875458,
2020-01-22,,,18.046096654275093,135.57620817843866,13.667657992565056,31.35650557620818,0.6,,0.9,,8.5,150.15985130111525,9.088847583643123,1024.249814126394,
2020-01-23,,,19.67350746268657,144.11940298507463,13.767164179104478,31.42649253731343,1.4,,1.9,,9.1,155.3828996282528,10.416728624535315,1020.8297397769517,
2020-01-24,,,19.784014869888473,149.53903345724908,13.73134328358209,31.27238805970149,1.2,,2.0,,10.4,155.73605947955392,10.656877323420074,1027.264312267658,
2020-01-25,,,18.100735294117644,154.19117647058823,13.81764705882353,31.279044117647057,1.7,,2.5,,10.0,52.8860294117647,10.47904411764706,1028.519117647059,
2020-01-26,,,18.490036900369006,147.30258302583024,14.281180811808117,31.22767527675277,1.6,,2.3,,12.9,41.564575645756456,10.615867158671588,1025.0782287822879,
2020-01-27,,,,,,,,,,,,,,,
2020-01-28,,,14.240458015267176,174.74809160305344,13.955725190839695,30.74847328244275,4.2,,5.1,,7.1,86.85496183206106,9.943129770992366,1014.5347328244274,
2020-01-29,,,15.627935222672065,154.23886639676113,14.029554655870447,30.870445344129553,1.2,,1.7,,8.0,107.73684210526316,9.37246963562753,1014.2453441295547,
2020-01-30,,,13.697683397683397,158.83011583011583,13.976833976833976,30.92084942084942,1.1,,1.7,,10.7,115.83783783783784,7.894208494208494,1013.1675675675676,
2020-01-31,,,12.56796875,155.89453125,13.859765625,30.953515625,1.1,,1.8,,5.4,187.08203125,7.753125,1018.2515625,
2020-02-01,,,11.123773584905662,152.81509433962265,13.697735849056604,30.770188679245283,1.2,,1.5,,7.8,296.12075471698114,7.566037735849057,1022.5618867924529,
2020-02-02,,,12.378030303030304,140.8068181818182,13.677651515151515,29.370454545454546,0.7,,1.0,,6.4,267.5871212121212,8.320454545454545,1023.7083333333334,
2020-02-03,,,9.994422310756972,116.02390438247012,13.811553784860557,28.861354581673307,0.4,,0.7,,6.2,283.1235059760956,7.493625498007969,1023.8466135458167,
2020-02-04,,,11.265354330708663,116.88976377952756,13.794488188976379,28.79488188976378,0.6,,0.9,,8.0,278.31496062992125,6.768503937007874,1024.2685039370078,
2020-02-05,,,10.572799999999999,152.876,13.678799999999999,28.5772,0.5,,0.8,,8.7,301.728,3.7104,1025.9808,
2020-02-06,,,13.449019607843137,153.86274509803923,13.309019607843139,28.398823529411764,0.8,,1.2,,9.7,182.2156862745098,3.063921568627451,1030.817254901961,
2020-02-07,,,17.893951612903226,139.05241935483872,13.251612903225807,28.16290322580645,0.7,,1.1,,8.5,302.06451612903226,6.82983870967742,1026.242741935484,
2020-02-08,,,22.263636363636365,141.9090909090909,13.150413223140497,27.86198347107438,0.4,,0.8,,7.4,300.92148760330576,5.672727272727273,1023.6727272727272,
2020-02-09,,,23.337890625,137.30859375,13.096470588235293,27.705098039215688,1.1,,1.6,,7.4,278.89453125,5.521484375,1023.503125,
2020-02-10,,,25.959920634920632,139.28174603174602,13.223809523809525,27.490079365079364,0.5,,0.9,,9.1,256.75,7.5432539682539685,1022.9301587301587,
2020-02-11,,,25.613061224489794,138.01632653061225,13.3,27.304489795918368,0.7,,1.1,,5.1,168.23673469387754,10.782857142857143,1027.8416326530612,
2020-02-12,,,24.329083665338647,136.76494023904382,13.38406374501992,27.070119521912353,2.7,,3.9,,8.3,212.70517928286853,12.963346613545818,1017.7788844621514,
